,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
139,10299/70,10299,70,12.0,20,0.0,RICAR,4,2012-09-06,2012-10-04,2012-09-13,2,29.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
140,10300/66,10300,66,13.6,30,0.0,MAGAA,2,2012-09-09,2012-10-07,2012-09-18,2,17.68,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
141,10300/68,10300,68,10.0,20,0.0,MAGAA,2,2012-09-09,2012-10-07,2012-09-18,2,17.68,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
142,10301/40,10301,40,14.7,10,0.0,WANDK,8,2012-09-09,2012-10-07,2012-09-17,2,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
143,10301/56,10301,56,30.4,20,0.0,WANDK,8,2012-09-09,2012-10-07,2012-09-17,2,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
144,10302/17,10302,17,31.2,40,0.0,SUPRD,4,2012-09-10,2012-10-08,2012-10-09,2,6.27,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
145,10302/28,10302,28,36.4,28,0.0,SUPRD,4,2012-09-10,2012-10-08,2012-10-09,2,6.27,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
146,10302/43,10302,43,36.8,12,0.0,SUPRD,4,2012-09-10,2012-10-08,2012-10-09,2,6.27,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
147,10303/40,10303,40,14.7,40,0.1,GODOS,7,2012-09-11,2012-10-09,2012-09-18,2,107.83,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
148,10303/65,10303,65,16.8,30,0.1,GODOS,7,2012-09-11,2012-10-09,2012-09-18,2,107.83,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
149,10303/68,10303,68,10.0,15,0.1,GODOS,7,2012-09-11,2012-10-09,2012-09-18,2,107.83,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
150,10304/49,10304,49,16.0,30,0.0,TORTU,1,2012-09-12,2012-10-10,2012-09-17,2,63.79,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
151,10304/59,10304,59,44.0,10,0.0,TORTU,1,2012-09-12,2012-10-10,2012-09-17,2,63.79,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
152,10304/71,10304,71,17.2,2,0.0,TORTU,1,2012-09-12,2012-10-10,2012-09-17,2,63.79,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
153,10305/18,10305,18,50.0,25,0.1,OLDWO,8,2012-09-13,2012-10-11,2012-10-09,3,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
154,10305/29,10305,29,99.0,25,0.1,OLDWO,8,2012-09-13,2012-10-11,2012-10-09,3,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
155,10305/39,10305,39,14.4,30,0.1,OLDWO,8,2012-09-13,2012-10-11,2012-10-09,3,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
156,10306/30,10306,30,20.7,10,0.0,ROMEY,1,2012-09-16,2012-10-14,2012-09-23,3,7.56,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
157,10306/53,10306,53,26.2,10,0.0,ROMEY,1,2012-09-16,2012-10-14,2012-09-23,3,7.56,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
158,10306/54,10306,54,5.9,5,0.0,ROMEY,1,2012-09-16,2012-10-14,2012-09-23,3,7.56,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
159,10307/62,10307,62,39.4,10,0.0,LONEP,2,2012-09-17,2012-10-15,2012-09-25,2,0.56,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
160,10307/68,10307,68,10.0,3,0.0,LONEP,2,2012-09-17,2012-10-15,2012-09-25,2,0.56,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
161,10308/69,10308,69,28.8,1,0.0,ANATR,7,2012-09-18,2012-10-16,2012-09-24,3,1.61,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico
162,10308/70,10308,70,12.0,5,0.0,ANATR,7,2012-09-18,2012-10-16,2012-09-24,3,1.61,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico
163,10309/4,10309,4,17.6,20,0.0,HUNGO,3,2012-09-19,2012-10-17,2012-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
164,10309/6,10309,6,20.0,30,0.0,HUNGO,3,2012-09-19,2012-10-17,2012-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
165,10309/42,10309,42,11.2,2,0.0,HUNGO,3,2012-09-19,2012-10-17,2012-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
166,10309/43,10309,43,36.8,20,0.0,HUNGO,3,2012-09-19,2012-10-17,2012-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
167,10309/71,10309,71,17.2,3,0.0,HUNGO,3,2012-09-19,2012-10-17,2012-10-23,1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
168,10310/16,10310,16,13.9,10,0.0,THEBI,8,2012-09-20,2012-10-18,2012-09-27,2,17.52,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
169,10310/62,10310,62,39.4,5,0.0,THEBI,8,2012-09-20,2012-10-18,2012-09-27,2,17.52,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
170,10311/42,10311,42,11.2,6,0.0,DUMO,1,2012-09-20,2012-10-04,2012-09-26,3,24.69,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
171,10311/69,10311,69,28.8,7,0.0,DUMO,1,2012-09-20,2012-10-04,2012-09-26,3,24.69,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
172,10312/28,10312,28,36.4,4,0.0,WANDK,2,2012-09-23,2012-10-21,2012-10-03,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
173,10312/43,10312,43,36.8,24,0.0,WANDK,2,2012-09-23,2012-10-21,2012-10-03,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
174,10312/53,10312,53,26.2,20,0.0,WANDK,2,2012-09-23,2012-10-21,2012-10-03,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
175,10312/75,10312,75,6.2,10,0.0,WANDK,2,2012-09-23,2012-10-21,2012-10-03,2,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
176,10313/36,10313,36,15.2,12,0.0,QUICK,2,2012-09-24,2012-10-22,2012-10-04,2,1.96,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
177,10314/32,10314,32,25.6,40,0.1,RATTC,1,2012-09-25,2012-10-23,2012-10-04,2,74.16,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
178,10314/58,10314,58,10.6,30,0.1,RATTC,1,2012-09-25,2012-10-23,2012-10-04,2,74.16,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
179,10314/62,10314,62,39.4,25,0.1,RATTC,1,2012-09-25,2012-10-23,2012-10-04,2,74.16,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
180,10315/34,10315,34,11.2,14,0.0,ISLAT,4,2012-09-26,2012-10-24,2012-10-03,2,41.76,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
181,10315/70,10315,70,12.0,30,0.0,ISLAT,4,2012-09-26,2012-10-24,2012-10-03,2,41.76,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
182,10316/41,10316,41,7.7,10,0.0,RATTC,1,2012-09-27,2012-10-25,2012-10-08,3,150.15,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
183,10316/62,10316,62,39.4,70,0.0,RATTC,1,2012-09-27,2012-10-25,2012-10-08,3,150.15,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
184,10317/1,10317,1,14.4,20,0.0,LONEP,6,2012-09-30,2012-10-28,2012-10-10,1,12.69,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
185,10318/41,10318,41,7.7,20,0.0,ISLAT,8,2012-10-01,2012-10-29,2012-10-04,2,4.73,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
186,10318/76,10318,76,14.4,6,0.0,ISLAT,8,2012-10-01,2012-10-29,2012-10-04,2,4.73,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
187,10319/17,10319,17,31.2,8,0.0,TORTU,7,2012-10-02,2012-10-30,2012-10-11,3,64.5,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
188,10319/28,10319,28,36.4,14,0.0,TORTU,7,2012-10-02,2012-10-30,2012-10-11,3,64.5,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
189,10319/76,10319,76,14.4,30,0.0,TORTU,7,2012-10-02,2012-10-30,2012-10-11,3,64.5,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
190,10320/71,10320,71,17.2,30,0.0,WARTH,5,2012-10-03,2012-10-17,2012-10-18,3,34.57,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
191,10321/35,10321,35,14.4,10,0.0,ISLAT,3,2012-10-03,2012-10-31,2012-10-11,2,3.43,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
192,10322/52,10322,52,5.6,20,0.0,PERIC,7,2012-10-04,2012-11-01,2012-10-23,3,0.4,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico
193,10323/15,10323,15,12.4,5,0.0,KOENE,4,2012-10-07,2012-11-04,2012-10-14,1,4.88,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
194,10323/25,10323,25,11.2,4,0.0,KOENE,4,2012-10-07,2012-11-04,2012-10-14,1,4.88,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
195,10323/39,10323,39,14.4,4,0.0,KOENE,4,2012-10-07,2012-11-04,2012-10-14,1,4.88,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
196,10324/16,10324,16,13.9,21,0.15,SAVEA,9,2012-10-08,2012-11-05,2012-10-10,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
197,10324/35,10324,35,14.4,70,0.15,SAVEA,9,2012-10-08,2012-11-05,2012-10-10,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
198,10324/46,10324,46,9.6,30,0.0,SAVEA,9,2012-10-08,2012-11-05,2012-10-10,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
199,10324/59,10324,59,44.0,40,0.15,SAVEA,9,2012-10-08,2012-11-05,2012-10-10,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
200,10324/63,10324,63,35.1,80,0.15,SAVEA,9,2012-10-08,2012-11-05,2012-10-10,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
201,10325/6,10325,6,20.0,6,0.0,KOENE,1,2012-10-09,2012-10-23,2012-10-14,3,64.86,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
202,10325/13,10325,13,4.8,12,0.0,KOENE,1,2012-10-09,2012-10-23,2012-10-14,3,64.86,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
203,10325/14,10325,14,18.6,9,0.0,KOENE,1,2012-10-09,2012-10-23,2012-10-14,3,64.86,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
204,10325/31,10325,31,10.0,4,0.0,KOENE,1,2012-10-09,2012-10-23,2012-10-14,3,64.86,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
205,10325/72,10325,72,27.8,40,0.0,KOENE,1,2012-10-09,2012-10-23,2012-10-14,3,64.86,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
206,10326/4,10326,4,17.6,24,0.0,BOLID,4,2012-10-10,2012-11-07,2012-10-14,2,77.92,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
207,10326/57,10326,57,15.6,16,0.0,BOLID,4,2012-10-10,2012-11-07,2012-10-14,2,77.92,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
208,10326/75,10326,75,6.2,50,0.0,BOLID,4,2012-10-10,2012-11-07,2012-10-14,2,77.92,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
209,10327/2,10327,2,15.2,25,0.2,FOLKO,2,2012-10-11,2012-11-08,2012-10-14,1,63.36,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
210,10327/11,10327,11,16.8,50,0.2,FOLKO,2,2012-10-11,2012-11-08,2012-10-14,1,63.36,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
211,10327/30,10327,30,20.7,35,0.2,FOLKO,2,2012-10-11,2012-11-08,2012-10-14,1,63.36,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
212,10327/58,10327,58,10.6,30,0.2,FOLKO,2,2012-10-11,2012-11-08,2012-10-14,1,63.36,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
213,10328/59,10328,59,44.0,9,0.0,FURIB,4,2012-10-14,2012-11-11,2012-10-17,3,87.03,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
214,10328/65,10328,65,16.8,40,0.0,FURIB,4,2012-10-14,2012-11-11,2012-10-17,3,87.03,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
215,10328/68,10328,68,10.0,10,0.0,FURIB,4,2012-10-14,2012-11-11,2012-10-17,3,87.03,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
216,10329/19,10329,19,7.3,10,0.05,SPLIR,4,2012-10-15,2012-11-26,2012-10-23,2,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
217,10329/30,10329,30,20.7,8,0.05,SPLIR,4,2012-10-15,2012-11-26,2012-10-23,2,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
218,10329/38,10329,38,210.8,20,0.05,SPLIR,4,2012-10-15,2012-11-26,2012-10-23,2,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
219,10329/56,10329,56,30.4,12,0.05,SPLIR,4,2012-10-15,2012-11-26,2012-10-23,2,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
220,10330/26,10330,26,24.9,50,0.15,LILAS,3,2012-10-16,2012-11-13,2012-10-28,1,12.75,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
221,10330/72,10330,72,27.8,25,0.15,LILAS,3,2012-10-16,2012-11-13,2012-10-28,1,12.75,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
222,10331/54,10331,54,5.9,15,0.0,BONAP,9,2012-10-16,2012-11-27,2012-10-21,1,10.19,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
223,10332/18,10332,18,50.0,40,0.2,MEREP,3,2012-10-17,2012-11-28,2012-10-21,2,52.84,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
224,10332/42,10332,42,11.2,10,0.2,MEREP,3,2012-10-17,2012-11-28,2012-10-21,2,52.84,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
225,10332/47,10332,47,7.6,16,0.2,MEREP,3,2012-10-17,2012-11-28,2012-10-21,2,52.84,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
226,10333/14,10333,14,18.6,10,0.0,WARTH,5,2012-10-18,2012-11-15,2012-10-25,3,0.59,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
227,10333/21,10333,21,8.0,10,0.1,WARTH,5,2012-10-18,2012-11-15,2012-10-25,3,0.59,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
228,10333/71,10333,71,17.2,40,0.1,WARTH,5,2012-10-18,2012-11-15,2012-10-25,3,0.59,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
229,10334/52,10334,52,5.6,8,0.0,VICTE,8,2012-10-21,2012-11-18,2012-10-28,2,8.56,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
230,10334/68,10334,68,10.0,10,0.0,VICTE,8,2012-10-21,2012-11-18,2012-10-28,2,8.56,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
231,10335/2,10335,2,15.2,7,0.2,HUNGO,7,2012-10-22,2012-11-19,2012-10-24,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
232,10335/31,10335,31,10.0,25,0.2,HUNGO,7,2012-10-22,2012-11-19,2012-10-24,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
233,10335/32,10335,32,25.6,6,0.2,HUNGO,7,2012-10-22,2012-11-19,2012-10-24,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
234,10335/51,10335,51,42.4,48,0.2,HUNGO,7,2012-10-22,2012-11-19,2012-10-24,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
235,10336/4,10336,4,17.6,18,0.1,PRINI,7,2012-10-23,2012-11-20,2012-10-25,2,15.51,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
236,10337/23,10337,23,7.2,40,0.0,FRANK,4,2012-10-24,2012-11-21,2012-10-29,3,108.26,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
237,10337/26,10337,26,24.9,24,0.0,FRANK,4,2012-10-24,2012-11-21,2012-10-29,3,108.26,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
238,10337/36,10337,36,15.2,20,0.0,FRANK,4,2012-10-24,2012-11-21,2012-10-29,3,108.26,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
239,10337/37,10337,37,20.8,28,0.0,FRANK,4,2012-10-24,2012-11-21,2012-10-29,3,108.26,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
240,10337/72,10337,72,27.8,25,0.0,FRANK,4,2012-10-24,2012-11-21,2012-10-29,3,108.26,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
241,10338/17,10338,17,31.2,20,0.0,OLDWO,4,2012-10-25,2012-11-22,2012-10-29,3,84.21,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
242,10338/30,10338,30,20.7,15,0.0,OLDWO,4,2012-10-25,2012-11-22,2012-10-29,3,84.21,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
243,10339/4,10339,4,17.6,10,0.0,MEREP,2,2012-10-28,2012-11-25,2012-11-04,2,15.66,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
244,10339/17,10339,17,31.2,70,0.05,MEREP,2,2012-10-28,2012-11-25,2012-11-04,2,15.66,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
245,10339/62,10339,62,39.4,28,0.0,MEREP,2,2012-10-28,2012-11-25,2012-11-04,2,15.66,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
246,10340/18,10340,18,50.0,20,0.05,BONAP,1,2012-10-29,2012-11-26,2012-11-08,3,166.31,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
247,10340/41,10340,41,7.7,12,0.05,BONAP,1,2012-10-29,2012-11-26,2012-11-08,3,166.31,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
248,10340/43,10340,43,36.8,40,0.05,BONAP,1,2012-10-29,2012-11-26,2012-11-08,3,166.31,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
249,10341/33,10341,33,2.0,8,0.0,SIMOB,7,2012-10-29,2012-11-26,2012-11-05,3,26.78,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
250,10341/59,10341,59,44.0,9,0.15,SIMOB,7,2012-10-29,2012-11-26,2012-11-05,3,26.78,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
251,10342/2,10342,2,15.2,24,0.2,FRANK,4,2012-10-30,2012-11-13,2012-11-04,2,54.83,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
252,10342/31,10342,31,10.0,56,0.2,FRANK,4,2012-10-30,2012-11-13,2012-11-04,2,54.83,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
253,10342/36,10342,36,15.2,40,0.2,FRANK,4,2012-10-30,2012-11-13,2012-11-04,2,54.83,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
254,10342/55,10342,55,19.2,40,0.2,FRANK,4,2012-10-30,2012-11-13,2012-11-04,2,54.83,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
255,10343/64,10343,64,26.6,50,0.0,LEHMS,4,2012-10-31,2012-11-28,2012-11-06,1,110.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
256,10343/68,10343,68,10.0,4,0.05,LEHMS,4,2012-10-31,2012-11-28,2012-11-06,1,110.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
257,10343/76,10343,76,14.4,15,0.0,LEHMS,4,2012-10-31,2012-11-28,2012-11-06,1,110.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
258,10344/4,10344,4,17.6,35,0.0,WHITC,4,2012-11-01,2012-11-29,2012-11-05,2,23.29,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
259,10344/8,10344,8,32.0,70,0.25,WHITC,4,2012-11-01,2012-11-29,2012-11-05,2,23.29,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
260,10345/8,10345,8,32.0,70,0.0,QUICK,2,2012-11-04,2012-12-02,2012-11-11,2,249.06,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
261,10345/19,10345,19,7.3,80,0.0,QUICK,2,2012-11-04,2012-12-02,2012-11-11,2,249.06,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
262,10345/42,10345,42,11.2,9,0.0,QUICK,2,2012-11-04,2012-12-02,2012-11-11,2,249.06,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
263,10346/17,10346,17,31.2,36,0.1,RATTC,3,2012-11-05,2012-12-17,2012-11-08,3,142.08,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
264,10346/56,10346,56,30.4,20,0.0,RATTC,3,2012-11-05,2012-12-17,2012-11-08,3,142.08,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
265,10347/25,10347,25,11.2,10,0.0,FAMIA,4,2012-11-06,2012-12-04,2012-11-08,3,3.1,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
266,10347/39,10347,39,14.4,50,0.15,FAMIA,4,2012-11-06,2012-12-04,2012-11-08,3,3.1,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
267,10347/40,10347,40,14.7,4,0.0,FAMIA,4,2012-11-06,2012-12-04,2012-11-08,3,3.1,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
268,10347/75,10347,75,6.2,6,0.15,FAMIA,4,2012-11-06,2012-12-04,2012-11-08,3,3.1,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
269,10348/1,10348,1,14.4,15,0.15,WANDK,4,2012-11-07,2012-12-05,2012-11-15,2,0.78,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
270,10348/23,10348,23,7.2,25,0.0,WANDK,4,2012-11-07,2012-12-05,2012-11-15,2,0.78,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
271,10349/54,10349,54,5.9,24,0.0,SPLIR,7,2012-11-08,2012-12-06,2012-11-15,1,8.63,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
272,10350/50,10350,50,13.0,15,0.1,LAMAI,6,2012-11-11,2012-12-09,2012-12-03,2,64.19,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
273,10350/69,10350,69,28.8,18,0.1,LAMAI,6,2012-11-11,2012-12-09,2012-12-03,2,64.19,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
274,10351/38,10351,38,210.8,20,0.05,ERNSH,1,2012-11-11,2012-12-09,2012-11-20,1,162.33,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
275,10351/41,10351,41,7.7,13,0.0,ERNSH,1,2012-11-11,2012-12-09,2012-11-20,1,162.33,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
276,10351/44,10351,44,15.5,77,0.05,ERNSH,1,2012-11-11,2012-12-09,2012-11-20,1,162.33,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
277,10351/65,10351,65,16.8,10,0.05,ERNSH,1,2012-11-11,2012-12-09,2012-11-20,1,162.33,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
278,10352/24,10352,24,3.6,10,0.0,FURIB,3,2012-11-12,2012-11-26,2012-11-18,3,1.3,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
279,10352/54,10352,54,5.9,20,0.15,FURIB,3,2012-11-12,2012-11-26,2012-11-18,3,1.3,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
280,10353/11,10353,11,16.8,12,0.2,PICCO,7,2012-11-13,2012-12-11,2012-11-25,3,360.63,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
281,10353/38,10353,38,210.8,50,0.2,PICCO,7,2012-11-13,2012-12-11,2012-11-25,3,360.63,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
