,Id,ProductId,UnitPrice,Quantity,Discount,OrderId,CustomerId,EmployeeId,OrderDate,ShipPostalCode,price,OnSale,discounted_order,order_total,week_day,month
237,10337/26,26,24.9,24,0.0,10337,FRANK,4,2012-10-24,80805,597.5999999999999,False,False,2467.0,2,10
238,10337/36,36,15.2,20,0.0,10337,FRANK,4,2012-10-24,80805,304.0,False,False,2467.0,2,10
239,10337/37,37,20.8,28,0.0,10337,FRANK,4,2012-10-24,80805,582.4,False,False,2467.0,2,10
240,10337/72,72,27.8,25,0.0,10337,FRANK,4,2012-10-24,80805,695.0,False,False,2467.0,2,10
241,10338/17,17,31.2,20,0.0,10338,OLDWO,4,2012-10-25,99508,624.0,False,False,934.5,3,10
242,10338/30,30,20.7,15,0.0,10338,OLDWO,4,2012-10-25,99508,310.5,False,False,934.5,3,10
243,10339/4,4,17.6,10,0.0,10339,MEREP,2,2012-10-28,H1J 1C3,176.0,False,True,3354.0,6,10
244,10339/17,17,31.2,70,0.05,10339,MEREP,2,2012-10-28,H1J 1C3,2074.7999999999997,True,True,3354.0,6,10
245,10339/62,62,39.4,28,0.0,10339,MEREP,2,2012-10-28,H1J 1C3,1103.2,False,True,3354.0,6,10
246,10340/18,18,50.0,20,0.05,10340,BONAP,1,2012-10-29,13008,950.0,True,True,2436.1799999999994,0,10
247,10340/41,41,7.7,12,0.05,10340,BONAP,1,2012-10-29,13008,87.78,True,True,2436.1799999999994,0,10
248,10340/43,43,36.8,40,0.05,10340,BONAP,1,2012-10-29,13008,1398.3999999999996,True,True,2436.1799999999994,0,10
249,10341/33,33,2.0,8,0.0,10341,SIMOB,7,2012-10-29,1734,16.0,False,True,352.59999999999997,0,10
250,10341/59,59,44.0,9,0.15,10341,SIMOB,7,2012-10-29,1734,336.59999999999997,True,True,352.59999999999997,0,10
251,10342/2,2,15.2,24,0.2,10342,FRANK,4,2012-10-30,80805,291.84000000000003,True,True,1840.6399999999999,1,10
252,10342/31,31,10.0,56,0.2,10342,FRANK,4,2012-10-30,80805,448.0,True,True,1840.6399999999999,1,10
253,10342/36,36,15.2,40,0.2,10342,FRANK,4,2012-10-30,80805,486.4,True,True,1840.6399999999999,1,10
254,10342/55,55,19.2,40,0.2,10342,FRANK,4,2012-10-30,80805,614.4,True,True,1840.6399999999999,1,10
255,10343/64,64,26.6,50,0.0,10343,LEHMS,4,2012-10-31,60528,1330.0,False,True,1584.0,2,10
256,10343/68,68,10.0,4,0.05,10343,LEHMS,4,2012-10-31,60528,38.0,True,True,1584.0,2,10
257,10343/76,76,14.4,15,0.0,10343,LEHMS,4,2012-10-31,60528,216.0,False,True,1584.0,2,10
258,10344/4,4,17.6,35,0.0,10344,WHITC,4,2012-11-01,98124,616.0,False,True,2296.0,3,11
259,10344/8,8,32.0,70,0.25,10344,WHITC,4,2012-11-01,98124,1680.0,True,True,2296.0,3,11
260,10345/8,8,32.0,70,0.0,10345,QUICK,2,2012-11-04,01307,2240.0,False,False,2924.8,6,11
261,10345/19,19,7.3,80,0.0,10345,QUICK,2,2012-11-04,01307,584.0,False,False,2924.8,6,11
262,10345/42,42,11.2,9,0.0,10345,QUICK,2,2012-11-04,01307,100.8,False,False,2924.8,6,11
263,10346/17,17,31.2,36,0.1,10346,RATTC,3,2012-11-05,87110,1010.8799999999999,True,True,1618.8799999999999,0,11
264,10346/56,56,30.4,20,0.0,10346,RATTC,3,2012-11-05,87110,608.0,False,True,1618.8799999999999,0,11
265,10347/25,25,11.2,10,0.0,10347,FAMIA,4,2012-11-06,05442-030,112.0,False,True,814.42,1,11
266,10347/39,39,14.4,50,0.15,10347,FAMIA,4,2012-11-06,05442-030,612.0,True,True,814.42,1,11
267,10347/40,40,14.7,4,0.0,10347,FAMIA,4,2012-11-06,05442-030,58.8,False,True,814.42,1,11
268,10347/75,75,6.2,6,0.15,10347,FAMIA,4,2012-11-06,05442-030,31.619999999999997,True,True,814.42,1,11
269,10348/1,1,14.4,15,0.15,10348,WANDK,4,2012-11-07,70563,183.6,True,True,363.6,2,11
270,10348/23,23,7.2,25,0.0,10348,WANDK,4,2012-11-07,70563,180.0,False,True,363.6,2,11
271,10349/54,54,5.9,24,0.0,10349,SPLIR,7,2012-11-08,82520,141.60000000000002,False,False,141.60000000000002,3,11
272,10350/50,50,13.0,15,0.1,10350,LAMAI,6,2012-11-11,31000,175.50000000000003,True,True,642.0600000000001,6,11
273,10350/69,69,28.8,18,0.1,10350,LAMAI,6,2012-11-11,31000,466.56000000000006,True,True,642.0600000000001,6,11
274,10351/38,38,210.8,20,0.05,10351,ERNSH,1,2012-11-11,8010,4005.2,True,True,5398.725,6,11
275,10351/41,41,7.7,13,0.0,10351,ERNSH,1,2012-11-11,8010,100.10000000000001,False,True,5398.725,6,11
276,10351/44,44,15.5,77,0.05,10351,ERNSH,1,2012-11-11,8010,1133.825,True,True,5398.725,6,11
277,10351/65,65,16.8,10,0.05,10351,ERNSH,1,2012-11-11,8010,159.6,True,True,5398.725,6,11
278,10352/24,24,3.6,10,0.0,10352,FURIB,3,2012-11-12,1675,36.0,False,True,136.3,0,11
279,10352/54,54,5.9,20,0.15,10352,FURIB,3,2012-11-12,1675,100.30000000000001,True,True,136.3,0,11
280,10353/11,11,16.8,12,0.2,10353,PICCO,7,2012-11-13,5020,161.28000000000003,True,True,8593.28,1,11
281,10353/38,38,210.8,50,0.2,10353,PICCO,7,2012-11-13,5020,8432.0,True,True,8593.28,1,11
282,10354/1,1,14.4,12,0.0,10354,PERIC,8,2012-11-14,05033,172.8,False,False,568.8,2,11
283,10354/29,29,99.0,4,0.0,10354,PERIC,8,2012-11-14,05033,396.0,False,False,568.8,2,11
284,10355/24,24,3.6,25,0.0,10355,AROUT,6,2012-11-15,CO7 6JX,90.0,False,False,480.0,3,11
285,10355/57,57,15.6,25,0.0,10355,AROUT,6,2012-11-15,CO7 6JX,390.0,False,False,480.0,3,11
286,10356/31,31,10.0,30,0.0,10356,WANDK,6,2012-11-18,70563,300.0,False,False,1106.4,6,11
287,10356/55,55,19.2,12,0.0,10356,WANDK,6,2012-11-18,70563,230.39999999999998,False,False,1106.4,6,11
288,10356/69,69,28.8,20,0.0,10356,WANDK,6,2012-11-18,70563,576.0,False,False,1106.4,6,11
289,10357/10,10,24.8,30,0.2,10357,LILAS,1,2012-11-19,3508,595.2,True,True,1167.68,0,11
290,10357/26,26,24.9,16,0.0,10357,LILAS,1,2012-11-19,3508,398.4,False,True,1167.68,0,11
291,10357/60,60,27.2,8,0.2,10357,LILAS,1,2012-11-19,3508,174.08,True,True,1167.68,0,11
292,10358/24,24,3.6,10,0.05,10358,LAMAI,5,2012-11-20,31000,34.2,True,True,429.4,1,11
293,10358/34,34,11.2,10,0.05,10358,LAMAI,5,2012-11-20,31000,106.39999999999999,True,True,429.4,1,11
294,10358/36,36,15.2,20,0.05,10358,LAMAI,5,2012-11-20,31000,288.8,True,True,429.4,1,11
295,10359/16,16,13.9,56,0.05,10359,SEVES,5,2012-11-21,OX15 4NB,739.48,True,True,3471.68,2,11
296,10359/31,31,10.0,70,0.05,10359,SEVES,5,2012-11-21,OX15 4NB,665.0,True,True,3471.68,2,11
297,10359/60,60,27.2,80,0.05,10359,SEVES,5,2012-11-21,OX15 4NB,2067.2,True,True,3471.68,2,11
298,10360/28,28,36.4,30,0.0,10360,BLONP,4,2012-11-22,67000,1092.0,False,False,7390.2,3,11
299,10360/29,29,99.0,35,0.0,10360,BLONP,4,2012-11-22,67000,3465.0,False,False,7390.2,3,11
300,10360/38,38,210.8,10,0.0,10360,BLONP,4,2012-11-22,67000,2108.0,False,False,7390.2,3,11
301,10360/49,49,16.0,35,0.0,10360,BLONP,4,2012-11-22,67000,560.0,False,False,7390.2,3,11
302,10360/54,54,5.9,28,0.0,10360,BLONP,4,2012-11-22,67000,165.20000000000002,False,False,7390.2,3,11
303,10361/39,39,14.4,54,0.1,10361,QUICK,1,2012-11-22,01307,699.84,True,True,2046.2400000000002,3,11
304,10361/60,60,27.2,55,0.1,10361,QUICK,1,2012-11-22,01307,1346.4,True,True,2046.2400000000002,3,11
305,10362/25,25,11.2,50,0.0,10362,BONAP,3,2012-11-25,13008,560.0,False,False,1549.6,6,11
306,10362/51,51,42.4,20,0.0,10362,BONAP,3,2012-11-25,13008,848.0,False,False,1549.6,6,11
307,10362/54,54,5.9,24,0.0,10362,BONAP,3,2012-11-25,13008,141.60000000000002,False,False,1549.6,6,11
308,10363/31,31,10.0,20,0.0,10363,DRACD,4,2012-11-26,52066,200.0,False,False,447.2,0,11
309,10363/75,75,6.2,12,0.0,10363,DRACD,4,2012-11-26,52066,74.4,False,False,447.2,0,11
310,10363/76,76,14.4,12,0.0,10363,DRACD,4,2012-11-26,52066,172.8,False,False,447.2,0,11
311,10364/69,69,28.8,30,0.0,10364,EASTC,1,2012-11-26,WX3 6FW,864.0,False,False,950.0,0,11
312,10364/71,71,17.2,5,0.0,10364,EASTC,1,2012-11-26,WX3 6FW,86.0,False,False,950.0,0,11
313,10365/11,11,16.8,24,0.0,10365,ANTO,3,2012-11-27,05023,403.20000000000005,False,False,403.20000000000005,1,11
314,10366/65,65,16.8,5,0.0,10366,GALED,8,2012-11-28,8022,84.0,False,False,136.0,2,11
315,10366/77,77,10.4,5,0.0,10366,GALED,8,2012-11-28,8022,52.0,False,False,136.0,2,11
316,10367/34,34,11.2,36,0.0,10367,VAFFE,7,2012-11-28,8200,403.2,False,False,834.1999999999999,2,11
317,10367/54,54,5.9,18,0.0,10367,VAFFE,7,2012-11-28,8200,106.2,False,False,834.1999999999999,2,11
318,10367/65,65,16.8,15,0.0,10367,VAFFE,7,2012-11-28,8200,252.0,False,False,834.1999999999999,2,11
319,10367/77,77,10.4,7,0.0,10367,VAFFE,7,2012-11-28,8200,72.8,False,False,834.1999999999999,2,11
320,10368/21,21,8.0,5,0.1,10368,ERNSH,2,2012-11-29,8010,36.0,True,True,1689.7800000000002,3,11
321,10368/28,28,36.4,13,0.1,10368,ERNSH,2,2012-11-29,8010,425.88,True,True,1689.7800000000002,3,11
322,10368/57,57,15.6,25,0.0,10368,ERNSH,2,2012-11-29,8010,390.0,False,True,1689.7800000000002,3,11
323,10368/64,64,26.6,35,0.1,10368,ERNSH,2,2012-11-29,8010,837.9000000000001,True,True,1689.7800000000002,3,11
324,10369/29,29,99.0,20,0.0,10369,SPLIR,8,2012-12-02,82520,1980.0,False,True,2390.4,6,12
325,10369/56,56,30.4,18,0.25,10369,SPLIR,8,2012-12-02,82520,410.4,True,True,2390.4,6,12
326,10370/1,1,14.4,15,0.15,10370,CHOPS,6,2012-12-03,3012,183.6,True,True,1117.6,0,12
327,10370/64,64,26.6,30,0.0,10370,CHOPS,6,2012-12-03,3012,798.0,False,True,1117.6,0,12
328,10370/74,74,8.0,20,0.15,10370,CHOPS,6,2012-12-03,3012,136.0,True,True,1117.6,0,12
329,10371/36,36,15.2,6,0.2,10371,LAMAI,1,2012-12-03,31000,72.96000000000001,True,True,72.96000000000001,0,12
330,10372/20,20,64.8,12,0.25,10372,QUEE,5,2012-12-04,05487-020,583.1999999999999,True,True,9210.900000000001,1,12
331,10372/38,38,210.8,40,0.25,10372,QUEE,5,2012-12-04,05487-020,6324.000000000001,True,True,9210.900000000001,1,12
332,10372/60,60,27.2,70,0.25,10372,QUEE,5,2012-12-04,05487-020,1428.0,True,True,9210.900000000001,1,12
333,10372/72,72,27.8,42,0.25,10372,QUEE,5,2012-12-04,05487-020,875.7,True,True,9210.900000000001,1,12
334,10373/58,58,10.6,80,0.2,10373,HUNGO,4,2012-12-05,,678.4000000000001,True,True,1366.4,2,12
335,10373/71,71,17.2,50,0.2,10373,HUNGO,4,2012-12-05,,688.0,True,True,1366.4,2,12
336,10374/31,31,10.0,30,0.0,10374,WOLZA,1,2012-12-05,01-012,300.0,False,False,459.0,2,12
337,10374/58,58,10.6,15,0.0,10374,WOLZA,1,2012-12-05,01-012,159.0,False,False,459.0,2,12
338,10375/14,14,18.6,15,0.0,10375,HUNGC,3,2012-12-06,97827,279.0,False,False,338.0,3,12
339,10375/54,54,5.9,10,0.0,10375,HUNGC,3,2012-12-06,97827,59.0,False,False,338.0,3,12
340,10376/31,31,10.0,42,0.05,10376,MEREP,1,2012-12-09,H1J 1C3,399.0,True,True,399.0,6,12
341,10377/28,28,36.4,20,0.15,10377,SEVES,1,2012-12-09,OX15 4NB,618.8,True,True,863.5999999999999,6,12
342,10377/39,39,14.4,20,0.15,10377,SEVES,1,2012-12-09,OX15 4NB,244.8,True,True,863.5999999999999,6,12
343,10378/71,71,17.2,6,0.0,10378,FOLKO,5,2012-12-10,S-844 67,103.19999999999999,False,False,103.19999999999999,0,12
344,10379/41,41,7.7,8,0.1,10379,QUEDE,2,2012-12-11,02389-673,55.440000000000005,True,True,863.2800000000002,1,12
345,10379/63,63,35.1,16,0.1,10379,QUEDE,2,2012-12-11,02389-673,505.44000000000005,True,True,863.2800000000002,1,12
346,10379/65,65,16.8,20,0.1,10379,QUEDE,2,2012-12-11,02389-673,302.40000000000003,True,True,863.2800000000002,1,12
347,10380/30,30,20.7,18,0.1,10380,HUNGO,8,2012-12-12,,335.34,True,True,1313.82,2,12
348,10380/53,53,26.2,20,0.1,10380,HUNGO,8,2012-12-12,,471.59999999999997,True,True,1313.82,2,12
349,10380/60,60,27.2,6,0.1,10380,HUNGO,8,2012-12-12,,146.88,True,True,1313.82,2,12
350,10380/70,70,12.0,30,0.0,10380,HUNGO,8,2012-12-12,,360.0,False,True,1313.82,2,12
351,10381/74,74,8.0,14,0.0,10381,LILAS,3,2012-12-12,3508,112.0,False,False,112.0,2,12
352,10382/5,5,17.0,32,0.0,10382,ERNSH,4,2012-12-13,8010,544.0,False,False,2900.0,3,12
353,10382/18,18,50.0,9,0.0,10382,ERNSH,4,2012-12-13,8010,450.0,False,False,2900.0,3,12
354,10382/29,29,99.0,14,0.0,10382,ERNSH,4,2012-12-13,8010,1386.0,False,False,2900.0,3,12
355,10382/33,33,2.0,60,0.0,10382,ERNSH,4,2012-12-13,8010,120.0,False,False,2900.0,3,12
356,10382/74,74,8.0,50,0.0,10382,ERNSH,4,2012-12-13,8010,400.0,False,False,2900.0,3,12
357,10383/13,13,4.8,20,0.0,10383,AROUT,8,2012-12-16,CO7 6JX,96.0,False,False,899.0,6,12
358,10383/50,50,13.0,15,0.0,10383,AROUT,8,2012-12-16,CO7 6JX,195.0,False,False,899.0,6,12
359,10383/56,56,30.4,20,0.0,10383,AROUT,8,2012-12-16,CO7 6JX,608.0,False,False,899.0,6,12
360,10384/20,20,64.8,28,0.0,10384,BERGS,3,2012-12-16,S-958 22,1814.3999999999999,False,False,2222.3999999999996,6,12
361,10384/60,60,27.2,15,0.0,10384,BERGS,3,2012-12-16,S-958 22,408.0,False,False,2222.3999999999996,6,12
362,10385/7,7,24.0,10,0.2,10385,SPLIR,1,2012-12-17,82520,192.00000000000003,True,True,691.2,0,12
363,10385/60,60,27.2,20,0.2,10385,SPLIR,1,2012-12-17,82520,435.20000000000005,True,True,691.2,0,12
364,10385/68,68,10.0,8,0.2,10385,SPLIR,1,2012-12-17,82520,64.0,True,True,691.2,0,12
365,10386/24,24,3.6,15,0.0,10386,FAMIA,9,2012-12-18,05442-030,54.0,False,False,166.0,1,12
366,10386/34,34,11.2,10,0.0,10386,FAMIA,9,2012-12-18,05442-030,112.0,False,False,166.0,1,12
367,10387/24,24,3.6,15,0.0,10387,SANTG,1,2012-12-18,4110,54.0,False,False,1058.4,1,12
368,10387/28,28,36.4,6,0.0,10387,SANTG,1,2012-12-18,4110,218.39999999999998,False,False,1058.4,1,12
369,10387/59,59,44.0,12,0.0,10387,SANTG,1,2012-12-18,4110,528.0,False,False,1058.4,1,12
370,10387/71,71,17.2,15,0.0,10387,SANTG,1,2012-12-18,4110,258.0,False,False,1058.4,1,12
371,10388/45,45,7.6,15,0.2,10388,SEVES,2,2012-12-19,OX15 4NB,91.2,True,True,1228.8,2,12
372,10388/52,52,5.6,20,0.2,10388,SEVES,2,2012-12-19,OX15 4NB,89.6,True,True,1228.8,2,12
373,10388/53,53,26.2,40,0.0,10388,SEVES,2,2012-12-19,OX15 4NB,1048.0,False,True,1228.8,2,12
374,10389/10,10,24.8,16,0.0,10389,BOTTM,4,2012-12-20,T2F 8M4,396.8,False,False,1832.8,3,12
375,10389/55,55,19.2,15,0.0,10389,BOTTM,4,2012-12-20,T2F 8M4,288.0,False,False,1832.8,3,12
376,10389/62,62,39.4,20,0.0,10389,BOTTM,4,2012-12-20,T2F 8M4,788.0,False,False,1832.8,3,12
377,10389/70,70,12.0,30,0.0,10389,BOTTM,4,2012-12-20,T2F 8M4,360.0,False,False,1832.8,3,12
378,10390/31,31,10.0,60,0.1,10390,ERNSH,6,2012-12-23,8010,540.0,True,True,2090.88,6,12
379,10390/35,35,14.4,40,0.1,10390,ERNSH,6,2012-12-23,8010,518.4000000000001,True,True,2090.88,6,12
380,10390/46,46,9.6,45,0.0,10390,ERNSH,6,2012-12-23,8010,432.0,False,True,2090.88,6,12
381,10390/72,72,27.8,24,0.1,10390,ERNSH,6,2012-12-23,8010,600.48,True,True,2090.88,6,12
382,10391/13,13,4.8,18,0.0,10391,DRACD,3,2012-12-23,52066,86.39999999999999,False,False,86.39999999999999,6,12
383,10392/69,69,28.8,50,0.0,10392,PICCO,2,2012-12-24,5020,1440.0,False,False,1440.0,0,12
384,10393/2,2,15.2,25,0.25,10393,SAVEA,1,2012-12-25,83720,284.99999999999994,True,True,2556.95,1,12
385,10393/14,14,18.6,42,0.25,10393,SAVEA,1,2012-12-25,83720,585.9000000000001,True,True,2556.95,1,12
386,10393/25,25,11.2,7,0.25,10393,SAVEA,1,2012-12-25,83720,58.79999999999999,True,True,2556.95,1,12
387,10393/26,26,24.9,70,0.25,10393,SAVEA,1,2012-12-25,83720,1307.2499999999998,True,True,2556.95,1,12
388,10393/31,31,10.0,32,0.0,10393,SAVEA,1,2012-12-25,83720,320.0,False,True,2556.95,1,12
389,10394/13,13,4.8,10,0.0,10394,HUNGC,1,2012-12-25,97827,48.0,False,False,442.0,1,12
390,10394/62,62,39.4,10,0.0,10394,HUNGC,1,2012-12-25,97827,394.0,False,False,442.0,1,12
391,10395/46,46,9.6,28,0.1,10395,HILAA,6,2012-12-26,5022,241.92000000000002,True,True,2122.92,2,12
392,10395/53,53,26.2,70,0.1,10395,HILAA,6,2012-12-26,5022,1650.6,True,True,2122.92,2,12
393,10395/69,69,28.8,8,0.0,10395,HILAA,6,2012-12-26,5022,230.4,False,True,2122.92,2,12
394,10396/23,23,7.2,40,0.0,10396,FRANK,1,2012-12-27,80805,288.0,False,False,1903.8000000000002,3,12
395,10396/71,71,17.2,60,0.0,10396,FRANK,1,2012-12-27,80805,1032.0,False,False,1903.8000000000002,3,12
396,10396/72,72,27.8,21,0.0,10396,FRANK,1,2012-12-27,80805,583.8000000000001,False,False,1903.8000000000002,3,12
397,10397/21,21,8.0,10,0.15,10397,PRINI,5,2012-12-27,1756,68.0,True,True,716.72,3,12
398,10397/51,51,42.4,18,0.15,10397,PRINI,5,2012-12-27,1756,648.72,True,True,716.72,3,12
399,10398/35,35,14.4,30,0.0,10398,SAVEA,2,2012-12-30,83720,432.0,False,True,2505.6000000000004,6,12
400,10398/55,55,19.2,120,0.1,10398,SAVEA,2,2012-12-30,83720,2073.6000000000004,True,True,2505.6000000000004,6,12
401,10399/68,68,10.0,60,0.0,10399,VAFFE,8,2012-12-31,8200,600.0,False,False,1765.6,0,12
402,10399/71,71,17.2,30,0.0,10399,VAFFE,8,2012-12-31,8200,516.0,False,False,1765.6,0,12
403,10399/76,76,14.4,35,0.0,10399,VAFFE,8,2012-12-31,8200,504.0,False,False,1765.6,0,12
404,10399/77,77,10.4,14,0.0,10399,VAFFE,8,2012-12-31,8200,145.6,False,False,1765.6,0,12
405,10400/29,29,99.0,21,0.0,10400,EASTC,1,2013-01-01,WX3 6FW,2079.0,False,False,3063.0,1,1
406,10400/35,35,14.4,35,0.0,10400,EASTC,1,2013-01-01,WX3 6FW,504.0,False,False,3063.0,1,1
407,10400/49,49,16.0,30,0.0,10400,EASTC,1,2013-01-01,WX3 6FW,480.0,False,False,3063.0,1,1
408,10401/30,30,20.7,18,0.0,10401,RATTC,1,2013-01-01,87110,372.59999999999997,False,False,3868.6,1,1
409,10401/56,56,30.4,70,0.0,10401,RATTC,1,2013-01-01,87110,2128.0,False,False,3868.6,1,1
410,10401/65,65,16.8,20,0.0,10401,RATTC,1,2013-01-01,87110,336.0,False,False,3868.6,1,1
411,10401/71,71,17.2,60,0.0,10401,RATTC,1,2013-01-01,87110,1032.0,False,False,3868.6,1,1
412,10402/23,23,7.2,60,0.0,10402,ERNSH,8,2013-01-02,8010,432.0,False,False,2713.5,2,1
413,10402/63,63,35.1,65,0.0,10402,ERNSH,8,2013-01-02,8010,2281.5,False,False,2713.5,2,1
414,10403/16,16,13.9,21,0.15,10403,ERNSH,4,2013-01-03,8010,248.11499999999998,True,True,855.015,3,1
415,10403/48,48,10.2,70,0.15,10403,ERNSH,4,2013-01-03,8010,606.9,True,True,855.015,3,1
416,10404/26,26,24.9,30,0.05,10404,MAGAA,2,2013-01-03,24100,709.65,True,True,1591.25,3,1
417,10404/42,42,11.2,40,0.05,10404,MAGAA,2,2013-01-03,24100,425.59999999999997,True,True,1591.25,3,1
418,10404/49,49,16.0,30,0.05,10404,MAGAA,2,2013-01-03,24100,456.0,True,True,1591.25,3,1
419,10405/3,3,8.0,50,0.0,10405,LINOD,1,2013-01-06,4980,400.0,False,False,400.0,6,1
420,10406/1,1,14.4,10,0.0,10406,QUEE,7,2013-01-07,05487-020,144.0,False,True,1830.78,0,1
421,10406/21,21,8.0,30,0.1,10406,QUEE,7,2013-01-07,05487-020,216.0,True,True,1830.78,0,1
422,10406/28,28,36.4,42,0.1,10406,QUEE,7,2013-01-07,05487-020,1375.9199999999998,True,True,1830.78,0,1
423,10406/36,36,15.2,5,0.1,10406,QUEE,7,2013-01-07,05487-020,68.4,True,True,1830.78,0,1
424,10406/40,40,14.7,2,0.1,10406,QUEE,7,2013-01-07,05487-020,26.46,True,True,1830.78,0,1
425,10407/11,11,16.8,30,0.0,10407,OTTIK,2,2013-01-07,50739,504.0,False,False,1194.0,0,1
426,10407/69,69,28.8,15,0.0,10407,OTTIK,2,2013-01-07,50739,432.0,False,False,1194.0,0,1
427,10407/71,71,17.2,15,0.0,10407,OTTIK,2,2013-01-07,50739,258.0,False,False,1194.0,0,1
428,10408/37,37,20.8,10,0.0,10408,FOLIG,8,2013-01-08,59000,208.0,False,False,1622.4,1,1
429,10408/54,54,5.9,6,0.0,10408,FOLIG,8,2013-01-08,59000,35.400000000000006,False,False,1622.4,1,1
430,10408/62,62,39.4,35,0.0,10408,FOLIG,8,2013-01-08,59000,1379.0,False,False,1622.4,1,1
431,10409/14,14,18.6,12,0.0,10409,OCEA,3,2013-01-09,1010,223.20000000000002,False,False,319.20000000000005,2,1
432,10409/21,21,8.0,12,0.0,10409,OCEA,3,2013-01-09,1010,96.0,False,False,319.20000000000005,2,1
433,10410/33,33,2.0,49,0.0,10410,BOTTM,3,2013-01-10,T2F 8M4,98.0,False,False,802.0,3,1
434,10410/59,59,44.0,16,0.0,10410,BOTTM,3,2013-01-10,T2F 8M4,704.0,False,False,802.0,3,1
435,10411/41,41,7.7,25,0.2,10411,BOTTM,9,2013-01-10,T2F 8M4,154.0,True,True,966.8,3,1
436,10411/44,44,15.5,40,0.2,10411,BOTTM,9,2013-01-10,T2F 8M4,496.0,True,True,966.8,3,1
437,10411/59,59,44.0,9,0.2,10411,BOTTM,9,2013-01-10,T2F 8M4,316.8,True,True,966.8,3,1
438,10412/14,14,18.6,20,0.1,10412,WARTH,8,2013-01-13,90110,334.80000000000007,True,True,334.80000000000007,6,1
439,10413/1,1,14.4,24,0.0,10413,LAMAI,3,2013-01-14,31000,345.6,False,False,2123.2,0,1
440,10413/62,62,39.4,40,0.0,10413,LAMAI,3,2013-01-14,31000,1576.0,False,False,2123.2,0,1
441,10413/76,76,14.4,14,0.0,10413,LAMAI,3,2013-01-14,31000,201.6,False,False,2123.2,0,1
442,10414/19,19,7.3,18,0.05,10414,FAMIA,2,2013-01-14,05442-030,124.83,True,True,224.82999999999998,0,1
443,10414/33,33,2.0,50,0.0,10414,FAMIA,2,2013-01-14,05442-030,100.0,False,True,224.82999999999998,0,1
444,10415/17,17,31.2,2,0.0,10415,HUNGC,3,2013-01-15,97827,62.4,False,False,102.4,1,1
445,10415/33,33,2.0,20,0.0,10415,HUNGC,3,2013-01-15,97827,40.0,False,False,102.4,1,1
446,10416/19,19,7.3,20,0.0,10416,WARTH,8,2013-01-16,90110,146.0,False,False,720.0,2,1
447,10416/53,53,26.2,10,0.0,10416,WARTH,8,2013-01-16,90110,262.0,False,False,720.0,2,1
448,10416/57,57,15.6,20,0.0,10416,WARTH,8,2013-01-16,90110,312.0,False,False,720.0,2,1
449,10417/38,38,210.8,50,0.0,10417,SIMOB,4,2013-01-16,1734,10540.0,False,True,11188.4,2,1
450,10417/46,46,9.6,2,0.25,10417,SIMOB,4,2013-01-16,1734,14.399999999999999,True,True,11188.4,2,1
451,10417/68,68,10.0,36,0.25,10417,SIMOB,4,2013-01-16,1734,270.0,True,True,11188.4,2,1
452,10417/77,77,10.4,35,0.0,10417,SIMOB,4,2013-01-16,1734,364.0,False,True,11188.4,2,1
453,10418/2,2,15.2,60,0.0,10418,QUICK,4,2013-01-17,01307,912.0,False,False,1814.8,3,1
454,10418/47,47,7.6,55,0.0,10418,QUICK,4,2013-01-17,01307,418.0,False,False,1814.8,3,1
455,10418/61,61,22.8,16,0.0,10418,QUICK,4,2013-01-17,01307,364.8,False,False,1814.8,3,1
456,10418/74,74,8.0,15,0.0,10418,QUICK,4,2013-01-17,01307,120.0,False,False,1814.8,3,1
457,10419/60,60,27.2,60,0.05,10419,RICSU,4,2013-01-20,1204,1550.4,True,True,2097.6000000000004,6,1
458,10419/69,69,28.8,20,0.05,10419,RICSU,4,2013-01-20,1204,547.2,True,True,2097.6000000000004,6,1
459,10420/9,9,77.6,20,0.1,10420,WELLI,3,2013-01-21,08737-363,1396.8000000000002,True,True,1707.8400000000004,0,1
460,10420/13,13,4.8,2,0.1,10420,WELLI,3,2013-01-21,08737-363,8.64,True,True,1707.8400000000004,0,1
461,10420/70,70,12.0,8,0.1,10420,WELLI,3,2013-01-21,08737-363,86.4,True,True,1707.8400000000004,0,1
462,10420/73,73,12.0,20,0.1,10420,WELLI,3,2013-01-21,08737-363,216.0,True,True,1707.8400000000004,0,1
463,10421/19,19,7.3,4,0.15,10421,QUEDE,8,2013-01-21,02389-673,24.82,True,True,1194.2700000000002,0,1
464,10421/26,26,24.9,30,0.0,10421,QUEDE,8,2013-01-21,02389-673,747.0,False,True,1194.2700000000002,0,1
465,10421/53,53,26.2,15,0.15,10421,QUEDE,8,2013-01-21,02389-673,334.05,True,True,1194.2700000000002,0,1
466,10421/77,77,10.4,10,0.15,10421,QUEDE,8,2013-01-21,02389-673,88.4,True,True,1194.2700000000002,0,1
467,10422/26,26,24.9,2,0.0,10422,FRANS,2,2013-01-22,10100,49.8,False,False,49.8,1,1
468,10423/31,31,10.0,14,0.0,10423,GOURL,6,2013-01-23,04876-786,140.0,False,False,1020.0,2,1
469,10423/59,59,44.0,20,0.0,10423,GOURL,6,2013-01-23,04876-786,880.0,False,False,1020.0,2,1
470,10424/35,35,14.4,60,0.2,10424,MEREP,7,2013-01-23,H1J 1C3,691.2,True,True,9194.560000000001,2,1
471,10424/38,38,210.8,49,0.2,10424,MEREP,7,2013-01-23,H1J 1C3,8263.36,True,True,9194.560000000001,2,1
