,index,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,price,OnSale,discounted_order,order_total
1437,1437,10797/11,10797,11,21.0,20,0.0,420.0,0,0,420.0
1438,1438,10798/62,10798,62,49.3,2,0.0,98.6,0,0,446.6
1439,1439,10798/72,10798,72,34.8,10,0.0,348.0,0,0,446.6
1440,1440,10799/13,10799,13,6.0,20,0.15,102.0,1,1,1553.5
1441,1441,10799/24,10799,24,4.5,20,0.15,76.5,1,1,1553.5
1442,1442,10799/59,10799,59,55.0,25,0.0,1375.0,0,1,1553.5
1443,1443,10800/11,10800,11,21.0,50,0.1,945.0000000000001,1,1,1468.935
1444,1444,10800/51,10800,51,53.0,10,0.1,477.0,1,1,1468.935
1445,1445,10800/54,10800,54,7.45,7,0.1,46.935,1,1,1468.935
1446,1446,10801/17,10801,17,39.0,40,0.25,1170.0,1,1,3026.85
1447,1447,10801/29,10801,29,123.79,20,0.25,1856.85,1,1,3026.85
1448,1448,10802/30,10802,30,25.89,25,0.25,485.4375,1,1,2942.8125
1449,1449,10802/51,10802,51,53.0,30,0.25,1192.5,1,1,2942.8125
1450,1450,10802/55,10802,55,24.0,60,0.25,1080.0,1,1,2942.8125
1451,1451,10802/62,10802,62,49.3,5,0.25,184.87499999999997,1,1,2942.8125
1452,1452,10803/19,10803,19,9.2,24,0.05,209.75999999999996,1,1,1193.01
1453,1453,10803/25,10803,25,14.0,15,0.05,199.49999999999997,1,1,1193.01
1454,1454,10803/59,10803,59,55.0,15,0.05,783.75,1,1,1193.01
1455,1455,10804/10,10804,10,31.0,36,0.0,1116.0,0,1,2278.4
1456,1456,10804/28,10804,28,45.6,24,0.0,1094.4,0,1,2278.4
1457,1457,10804/49,10804,49,20.0,4,0.15,68.0,1,1,2278.4
1458,1458,10805/34,10805,34,14.0,10,0.0,140.0,0,0,2775.0
1459,1459,10805/38,10805,38,263.5,10,0.0,2635.0,0,0,2775.0
1460,1460,10806/2,10806,2,19.0,20,0.25,285.0,1,1,439.6
1461,1461,10806/65,10806,65,21.05,2,0.0,42.1,0,1,439.6
1462,1462,10806/74,10806,74,10.0,15,0.25,112.5,1,1,439.6
1463,1463,10807/40,10807,40,18.4,1,0.0,18.4,0,0,18.4
1464,1464,10808/56,10808,56,38.0,20,0.15,646.0,1,1,1411.0
1465,1465,10808/76,10808,76,18.0,50,0.15,765.0,1,1,1411.0
1466,1466,10809/52,10809,52,7.0,20,0.0,140.0,0,0,140.0
1467,1467,10810/13,10810,13,6.0,7,0.0,42.0,0,0,187.0
1468,1468,10810/25,10810,25,14.0,5,0.0,70.0,0,0,187.0
1469,1469,10810/70,10810,70,15.0,5,0.0,75.0,0,0,187.0
1470,1470,10811/19,10811,19,9.2,15,0.0,138.0,0,0,852.0
1471,1471,10811/23,10811,23,9.0,18,0.0,162.0,0,0,852.0
1472,1472,10811/40,10811,40,18.4,30,0.0,552.0,0,0,852.0
1473,1473,10812/31,10812,31,12.5,16,0.1,180.0,1,1,1692.8
1474,1474,10812/72,10812,72,34.8,40,0.1,1252.8,1,1,1692.8
1475,1475,10812/77,10812,77,13.0,20,0.0,260.0,0,1,1692.8
1476,1476,10813/2,10813,2,19.0,12,0.2,182.4,1,1,602.4
1477,1477,10813/46,10813,46,12.0,35,0.0,420.0,0,1,602.4
1478,1478,10814/41,10814,41,9.65,20,0.0,193.0,0,1,1788.4499999999998
1479,1479,10814/43,10814,43,46.0,20,0.15,782.0,1,1,1788.4499999999998
1480,1480,10814/48,10814,48,12.75,8,0.15,86.7,1,1,1788.4499999999998
1481,1481,10814/61,10814,61,28.5,30,0.15,726.7499999999999,1,1,1788.4499999999998
1482,1482,10815/33,10815,33,2.5,16,0.0,40.0,0,0,40.0
1483,1483,10816/38,10816,38,263.5,30,0.05,7509.75,1,1,8446.45
1484,1484,10816/62,10816,62,49.3,20,0.05,936.6999999999998,1,1,8446.45
1485,1485,10817/26,10817,26,31.23,40,0.15,1061.82,1,1,10952.845
1486,1486,10817/38,10817,38,263.5,30,0.0,7905.0,0,1,10952.845
1487,1487,10817/40,10817,40,18.4,60,0.15,938.4,1,1,10952.845
1488,1488,10817/62,10817,62,49.3,25,0.15,1047.6249999999998,1,1,10952.845
1489,1489,10818/32,10818,32,32.0,20,0.0,640.0,0,0,833.0
1490,1490,10818/41,10818,41,9.65,20,0.0,193.0,0,0,833.0
1491,1491,10819/43,10819,43,46.0,7,0.0,322.0,0,0,477.0
1492,1492,10819/75,10819,75,7.75,20,0.0,155.0,0,0,477.0
1493,1493,10820/56,10820,56,38.0,30,0.0,1140.0,0,0,1140.0
1494,1494,10821/35,10821,35,18.0,20,0.0,360.0,0,0,678.0
1495,1495,10821/51,10821,51,53.0,6,0.0,318.0,0,0,678.0
1496,1496,10822/62,10822,62,49.3,3,0.0,147.89999999999998,0,0,237.89999999999998
1497,1497,10822/70,10822,70,15.0,6,0.0,90.0,0,0,237.89999999999998
1498,1498,10823/11,10823,11,21.0,20,0.1,378.00000000000006,1,1,2826.0
1499,1499,10823/57,10823,57,19.5,15,0.0,292.5,0,1,2826.0
1500,1500,10823/59,10823,59,55.0,40,0.1,1980.0,1,1,2826.0
1501,1501,10823/77,10823,77,13.0,15,0.1,175.50000000000003,1,1,2826.0
1502,1502,10824/41,10824,41,9.65,12,0.0,115.80000000000001,0,0,250.8
1503,1503,10824/70,10824,70,15.0,9,0.0,135.0,0,0,250.8
1504,1504,10825/26,10825,26,31.23,12,0.0,374.76,0,0,1030.76
1505,1505,10825/53,10825,53,32.8,20,0.0,656.0,0,0,1030.76
1506,1506,10826/31,10826,31,12.5,35,0.0,437.5,0,0,730.0
1507,1507,10826/57,10826,57,19.5,15,0.0,292.5,0,0,730.0
1508,1508,10827/10,10827,10,31.0,15,0.0,465.0,0,0,843.0
1509,1509,10827/39,10827,39,18.0,21,0.0,378.0,0,0,843.0
1510,1510,10828/20,10828,20,81.0,5,0.0,405.0,0,0,932.0
1511,1511,10828/38,10828,38,263.5,2,0.0,527.0,0,0,932.0
1512,1512,10829/2,10829,2,19.0,10,0.0,190.0,0,0,1764.0
1513,1513,10829/8,10829,8,40.0,20,0.0,800.0,0,0,1764.0
1514,1514,10829/13,10829,13,6.0,10,0.0,60.0,0,0,1764.0
1515,1515,10829/60,10829,60,34.0,21,0.0,714.0,0,0,1764.0
1516,1516,10830/6,10830,6,25.0,6,0.0,150.0,0,0,1974.0
1517,1517,10830/39,10830,39,18.0,28,0.0,504.0,0,0,1974.0
1518,1518,10830/60,10830,60,34.0,30,0.0,1020.0,0,0,1974.0
1519,1519,10830/68,10830,68,12.5,24,0.0,300.0,0,0,1974.0
1520,1520,10831/19,10831,19,9.2,2,0.0,18.4,0,0,2684.4
1521,1521,10831/35,10831,35,18.0,8,0.0,144.0,0,0,2684.4
1522,1522,10831/38,10831,38,263.5,8,0.0,2108.0,0,0,2684.4
1523,1523,10831/43,10831,43,46.0,9,0.0,414.0,0,0,2684.4
1524,1524,10832/13,10832,13,6.0,3,0.2,14.400000000000002,1,1,475.11
1525,1525,10832/25,10832,25,14.0,10,0.2,112.00000000000001,1,1,475.11
1526,1526,10832/44,10832,44,19.45,16,0.2,248.96,1,1,475.11
1527,1527,10832/64,10832,64,33.25,3,0.0,99.75,0,1,475.11
1528,1528,10833/7,10833,7,30.0,20,0.1,540.0,1,1,906.9300000000001
1529,1529,10833/31,10833,31,12.5,9,0.1,101.25,1,1,906.9300000000001
1530,1530,10833/53,10833,53,32.8,9,0.1,265.68,1,1,906.9300000000001
1531,1531,10834/29,10834,29,123.79,8,0.05,940.804,1,1,1432.714
1532,1532,10834/30,10834,30,25.89,20,0.05,491.90999999999997,1,1,1432.714
1533,1533,10835/59,10835,59,55.0,15,0.0,825.0,0,1,845.8
1534,1534,10835/77,10835,77,13.0,2,0.2,20.8,1,1,845.8
1535,1535,10836/22,10836,22,21.0,52,0.0,1092.0,0,0,4705.5
1536,1536,10836/35,10836,35,18.0,6,0.0,108.0,0,0,4705.5
1537,1537,10836/57,10836,57,19.5,24,0.0,468.0,0,0,4705.5
1538,1538,10836/60,10836,60,34.0,60,0.0,2040.0,0,0,4705.5
1539,1539,10836/64,10836,64,33.25,30,0.0,997.5,0,0,4705.5
1540,1540,10837/13,10837,13,6.0,6,0.0,36.0,0,1,1064.5
1541,1541,10837/40,10837,40,18.4,25,0.0,459.99999999999994,0,1,1064.5
1542,1542,10837/47,10837,47,9.5,40,0.25,285.0,1,1,1064.5
1543,1543,10837/76,10837,76,18.0,21,0.25,283.5,1,1,1064.5
1544,1544,10838/1,10838,1,18.0,4,0.25,54.0,1,1,1938.375
1545,1545,10838/18,10838,18,62.5,25,0.25,1171.875,1,1,1938.375
1546,1546,10838/36,10838,36,19.0,50,0.25,712.5,1,1,1938.375
1547,1547,10839/58,10839,58,13.25,30,0.1,357.75,1,1,827.55
1548,1548,10839/72,10839,72,34.8,15,0.1,469.79999999999995,1,1,827.55
1549,1549,10840/25,10840,25,14.0,6,0.2,67.2,1,1,211.2
1550,1550,10840/39,10840,39,18.0,10,0.2,144.0,1,1,211.2
1551,1551,10841/10,10841,10,31.0,16,0.0,496.0,0,0,4581.0
1552,1552,10841/56,10841,56,38.0,30,0.0,1140.0,0,0,4581.0
1553,1553,10841/59,10841,59,55.0,50,0.0,2750.0,0,0,4581.0
1554,1554,10841/77,10841,77,13.0,15,0.0,195.0,0,0,4581.0
1555,1555,10842/11,10842,11,21.0,15,0.0,315.0,0,0,975.0
1556,1556,10842/43,10842,43,46.0,5,0.0,230.0,0,0,975.0
1557,1557,10842/68,10842,68,12.5,20,0.0,250.0,0,0,975.0
1558,1558,10842/70,10842,70,15.0,12,0.0,180.0,0,0,975.0
1559,1559,10843/51,10843,51,53.0,4,0.25,159.0,1,1,159.0
1560,1560,10844/22,10844,22,21.0,35,0.0,735.0,0,0,735.0
1561,1561,10845/23,10845,23,9.0,70,0.1,567.0,1,1,3812.7
1562,1562,10845/35,10845,35,18.0,25,0.1,405.0,1,1,3812.7
1563,1563,10845/42,10845,42,14.0,42,0.1,529.1999999999999,1,1,3812.7
1564,1564,10845/58,10845,58,13.25,60,0.1,715.5,1,1,3812.7
1565,1565,10845/64,10845,64,33.25,48,0.0,1596.0,0,1,3812.7
1566,1566,10846/4,10846,4,22.0,21,0.0,462.0,0,0,1112.0
1567,1567,10846/70,10846,70,15.0,30,0.0,450.0,0,0,1112.0
1568,1568,10846/74,10846,74,10.0,20,0.0,200.0,0,0,1112.0
1569,1569,10847/1,10847,1,18.0,80,0.2,1152.0,1,1,4931.92
1570,1570,10847/19,10847,19,9.2,12,0.2,88.32,1,1,4931.92
1571,1571,10847/37,10847,37,26.0,60,0.2,1248.0,1,1,4931.92
1572,1572,10847/45,10847,45,9.5,36,0.2,273.6,1,1,4931.92
1573,1573,10847/60,10847,60,34.0,45,0.2,1224.0000000000002,1,1,4931.92
1574,1574,10847/71,10847,71,21.5,55,0.2,946.0,1,1,4931.92
1575,1575,10848/5,10848,5,21.35,30,0.0,640.5,0,0,931.5
1576,1576,10848/9,10848,9,97.0,3,0.0,291.0,0,0,931.5
1577,1577,10849/3,10849,3,10.0,49,0.0,490.0,0,1,967.819
1578,1578,10849/26,10849,26,31.23,18,0.15,477.819,1,1,967.819
1579,1579,10850/25,10850,25,14.0,20,0.15,238.0,1,1,629.0
1580,1580,10850/33,10850,33,2.5,4,0.15,8.5,1,1,629.0
1581,1581,10850/70,10850,70,15.0,30,0.15,382.5,1,1,629.0
1582,1582,10851/2,10851,2,19.0,5,0.05,90.25,1,1,2603.0
1583,1583,10851/25,10851,25,14.0,10,0.05,133.0,1,1,2603.0
1584,1584,10851/57,10851,57,19.5,10,0.05,185.25,1,1,2603.0
1585,1585,10851/59,10851,59,55.0,42,0.05,2194.5,1,1,2603.0
1586,1586,10852/2,10852,2,19.0,15,0.0,285.0,0,0,2984.0
1587,1587,10852/17,10852,17,39.0,6,0.0,234.0,0,0,2984.0
1588,1588,10852/62,10852,62,49.3,50,0.0,2465.0,0,0,2984.0
1589,1589,10853/18,10853,18,62.5,10,0.0,625.0,0,0,625.0
1590,1590,10854/10,10854,10,31.0,100,0.15,2635.0,1,1,2966.5
1591,1591,10854/13,10854,13,6.0,65,0.15,331.5,1,1,2966.5
1592,1592,10855/16,10855,16,17.45,50,0.0,872.5,0,1,2227.8875
1593,1593,10855/31,10855,31,12.5,14,0.0,175.0,0,1,2227.8875
1594,1594,10855/56,10855,56,38.0,24,0.0,912.0,0,1,2227.8875
1595,1595,10855/65,10855,65,21.05,15,0.15,268.38750000000005,1,1,2227.8875
1596,1596,10856/2,10856,2,19.0,20,0.0,380.0,0,0,660.0
1597,1597,10856/42,10856,42,14.0,20,0.0,280.0,0,0,660.0
1598,1598,10857/3,10857,3,10.0,30,0.0,300.0,0,1,2048.2124999999996
1599,1599,10857/26,10857,26,31.23,35,0.25,819.7875,1,1,2048.2124999999996
1600,1600,10857/29,10857,29,123.79,10,0.25,928.425,1,1,2048.2124999999996
1601,1601,10858/7,10858,7,30.0,5,0.0,150.0,0,0,649.0
1602,1602,10858/27,10858,27,43.9,10,0.0,439.0,0,0,649.0
1603,1603,10858/70,10858,70,15.0,4,0.0,60.0,0,0,649.0
1604,1604,10859/24,10859,24,4.5,40,0.25,135.0,1,1,1078.6875
1605,1605,10859/54,10859,54,7.45,35,0.25,195.5625,1,1,1078.6875
1606,1606,10859/64,10859,64,33.25,30,0.25,748.125,1,1,1078.6875
1607,1607,10860/51,10860,51,53.0,3,0.0,159.0,0,0,519.0
1608,1608,10860/76,10860,76,18.0,20,0.0,360.0,0,0,519.0
1609,1609,10861/17,10861,17,39.0,42,0.0,1638.0,0,0,3523.4
1610,1610,10861/18,10861,18,62.5,20,0.0,1250.0,0,0,3523.4
1611,1611,10861/21,10861,21,10.0,40,0.0,400.0,0,0,3523.4
1612,1612,10861/33,10861,33,2.5,35,0.0,87.5,0,0,3523.4
1613,1613,10861/62,10861,62,49.3,3,0.0,147.89999999999998,0,0,3523.4
1614,1614,10862/11,10862,11,21.0,25,0.0,525.0,0,0,581.0
1615,1615,10862/52,10862,52,7.0,8,0.0,56.0,0,0,581.0
1616,1616,10863/1,10863,1,18.0,20,0.15,306.0,1,1,441.15
1617,1617,10863/58,10863,58,13.25,12,0.15,135.14999999999998,1,1,441.15
1618,1618,10864/35,10864,35,18.0,4,0.0,72.0,0,0,282.0
1619,1619,10864/67,10864,67,14.0,15,0.0,210.0,0,0,282.0
1620,1620,10865/38,10865,38,263.5,60,0.05,15019.5,1,1,16387.5
1621,1621,10865/39,10865,39,18.0,80,0.05,1367.9999999999998,1,1,16387.5
1622,1622,10866/2,10866,2,19.0,21,0.25,299.25,1,1,1096.2
1623,1623,10866/24,10866,24,4.5,6,0.25,20.25,1,1,1096.2
1624,1624,10866/30,10866,30,25.89,40,0.25,776.7,1,1,1096.2
1625,1625,10867/53,10867,53,32.8,3,0.0,98.39999999999999,0,0,98.39999999999999
1626,1626,10868/26,10868,26,31.23,20,0.0,624.6,0,1,1920.6
1627,1627,10868/35,10868,35,18.0,30,0.0,540.0,0,1,1920.6
1628,1628,10868/49,10868,49,20.0,42,0.1,756.0,1,1,1920.6
1629,1629,10869/1,10869,1,18.0,40,0.0,720.0,0,0,1630.0
1630,1630,10869/11,10869,11,21.0,10,0.0,210.0,0,0,1630.0
1631,1631,10869/23,10869,23,9.0,50,0.0,450.0,0,0,1630.0
1632,1632,10869/68,10869,68,12.5,20,0.0,250.0,0,0,1630.0
1633,1633,10870/35,10870,35,18.0,3,0.0,54.0,0,0,160.0
1634,1634,10870/51,10870,51,53.0,2,0.0,106.0,0,0,160.0
1635,1635,10871/6,10871,6,25.0,50,0.05,1187.5,1,1,1979.2299999999998
1636,1636,10871/16,10871,16,17.45,12,0.05,198.92999999999995,1,1,1979.2299999999998
1637,1637,10871/17,10871,17,39.0,16,0.05,592.8,1,1,1979.2299999999998
1638,1638,10872/55,10872,55,24.0,10,0.05,227.99999999999997,1,1,2058.46
1639,1639,10872/62,10872,62,49.3,20,0.05,936.6999999999998,1,1,2058.46
1640,1640,10872/64,10872,64,33.25,15,0.05,473.8125,1,1,2058.46
1641,1641,10872/65,10872,65,21.05,21,0.05,419.9475,1,1,2058.46
1642,1642,10873/21,10873,21,10.0,20,0.0,200.0,0,0,336.8
1643,1643,10873/28,10873,28,45.6,3,0.0,136.8,0,0,336.8
1644,1644,10874/10,10874,10,31.0,10,0.0,310.0,0,0,310.0
1645,1645,10875/19,10875,19,9.2,25,0.0,229.99999999999997,0,1,709.55
1646,1646,10875/47,10875,47,9.5,21,0.1,179.55,1,1,709.55
1647,1647,10875/49,10875,49,20.0,15,0.0,300.0,0,1,709.55
1648,1648,10876/46,10876,46,12.0,21,0.0,252.0,0,0,917.0
1649,1649,10876/64,10876,64,33.25,20,0.0,665.0,0,0,917.0
1650,1650,10877/16,10877,16,17.45,30,0.25,392.62499999999994,1,1,1955.125
1651,1651,10877/18,10877,18,62.5,25,0.0,1562.5,0,1,1955.125
1652,1652,10878/20,10878,20,81.0,20,0.05,1539.0,1,1,1539.0
1653,1653,10879/40,10879,40,18.4,12,0.0,220.79999999999998,0,0,611.3
1654,1654,10879/65,10879,65,21.05,10,0.0,210.5,0,0,611.3
1655,1655,10879/76,10879,76,18.0,10,0.0,180.0,0,0,611.3
1656,1656,10880/23,10880,23,9.0,30,0.2,216.0,1,1,1500.0
1657,1657,10880/61,10880,61,28.5,30,0.2,684.0,1,1,1500.0
1658,1658,10880/70,10880,70,15.0,50,0.2,600.0,1,1,1500.0
1659,1659,10881/73,10881,73,15.0,10,0.0,150.0,0,0,150.0
1660,1660,10882/42,10882,42,14.0,25,0.0,350.0,0,1,892.64
1661,1661,10882/49,10882,49,20.0,20,0.15,340.0,1,1,892.64
1662,1662,10882/54,10882,54,7.45,32,0.15,202.64,1,1,892.64
1663,1663,10883/24,10883,24,4.5,8,0.0,36.0,0,0,36.0
1664,1664,10884/21,10884,21,10.0,40,0.05,380.0,1,1,1378.07
1665,1665,10884/56,10884,56,38.0,21,0.05,758.1,1,1,1378.07
1666,1666,10884/65,10884,65,21.05,12,0.05,239.96999999999997,1,1,1378.07
1667,1667,10885/2,10885,2,19.0,20,0.0,380.0,0,0,1209.0
1668,1668,10885/24,10885,24,4.5,12,0.0,54.0,0,0,1209.0
1669,1669,10885/70,10885,70,15.0,30,0.0,450.0,0,0,1209.0
1670,1670,10885/77,10885,77,13.0,25,0.0,325.0,0,0,1209.0
1671,1671,10886/10,10886,10,31.0,70,0.0,2170.0,0,0,3127.5
1672,1672,10886/31,10886,31,12.5,35,0.0,437.5,0,0,3127.5
1673,1673,10886/77,10886,77,13.0,40,0.0,520.0,0,0,3127.5
1674,1674,10887/25,10887,25,14.0,5,0.0,70.0,0,0,70.0
1675,1675,10888/2,10888,2,19.0,20,0.0,380.0,0,0,605.0
1676,1676,10888/68,10888,68,12.5,18,0.0,225.0,0,0,605.0
1677,1677,10889/11,10889,11,21.0,40,0.0,840.0,0,0,11380.0
1678,1678,10889/38,10889,38,263.5,40,0.0,10540.0,0,0,11380.0
1679,1679,10890/17,10890,17,39.0,15,0.0,585.0,0,0,860.1
1680,1680,10890/34,10890,34,14.0,10,0.0,140.0,0,0,860.1
1681,1681,10890/41,10890,41,9.65,14,0.0,135.1,0,0,860.1
1682,1682,10891/30,10891,30,25.89,15,0.05,368.93249999999995,1,1,368.93249999999995
1683,1683,10892/59,10892,59,55.0,40,0.05,2090.0,1,1,2090.0
1684,1684,10893/8,10893,8,40.0,30,0.0,1200.0,0,0,5502.11
1685,1685,10893/24,10893,24,4.5,10,0.0,45.0,0,0,5502.11
1686,1686,10893/29,10893,29,123.79,24,0.0,2970.96,0,0,5502.11
1687,1687,10893/30,10893,30,25.89,35,0.0,906.15,0,0,5502.11
1688,1688,10893/36,10893,36,19.0,20,0.0,380.0,0,0,5502.11
1689,1689,10894/13,10894,13,6.0,28,0.05,159.59999999999997,1,1,2753.0999999999995
1690,1690,10894/69,10894,69,36.0,50,0.05,1709.9999999999998,1,1,2753.0999999999995
1691,1691,10894/75,10894,75,7.75,120,0.05,883.5,1,1,2753.0999999999995
1692,1692,10895/24,10895,24,4.5,110,0.0,495.0,0,0,6379.4
1693,1693,10895/39,10895,39,18.0,45,0.0,810.0,0,0,6379.4
1694,1694,10895/40,10895,40,18.4,91,0.0,1674.3999999999999,0,0,6379.4
1695,1695,10895/60,10895,60,34.0,100,0.0,3400.0,0,0,6379.4
1696,1696,10896/45,10896,45,9.5,15,0.0,142.5,0,0,750.5
1697,1697,10896/56,10896,56,38.0,16,0.0,608.0,0,0,750.5
1698,1698,10897/29,10897,29,123.79,80,0.0,9903.2,0,0,10835.240000000002
1699,1699,10897/30,10897,30,25.89,36,0.0,932.04,0,0,10835.240000000002
1700,1700,10898/13,10898,13,6.0,5,0.0,30.0,0,0,30.0
1701,1701,10899/39,10899,39,18.0,8,0.15,122.39999999999999,1,1,122.39999999999999
1702,1702,10900/70,10900,70,15.0,3,0.25,33.75,1,1,33.75
1703,1703,10901/41,10901,41,9.65,30,0.0,289.5,0,0,934.5
1704,1704,10901/71,10901,71,21.5,30,0.0,645.0,0,0,934.5
1705,1705,10902/55,10902,55,24.0,30,0.15,612.0,1,1,863.43
1706,1706,10902/62,10902,62,49.3,6,0.15,251.42999999999995,1,1,863.43
1707,1707,10903/13,10903,13,6.0,40,0.0,240.0,0,0,932.05
1708,1708,10903/65,10903,65,21.05,21,0.0,442.05,0,0,932.05
1709,1709,10903/68,10903,68,12.5,20,0.0,250.0,0,0,932.05
1710,1710,10904/58,10904,58,13.25,15,0.0,198.75,0,0,1924.25
1711,1711,10904/62,10904,62,49.3,35,0.0,1725.5,0,0,1924.25
1712,1712,10905/1,10905,1,18.0,20,0.05,341.99999999999994,1,1,341.99999999999994
1713,1713,10906/61,10906,61,28.5,15,0.0,427.5,0,0,427.5
1714,1714,10907/75,10907,75,7.75,14,0.0,108.5,0,0,108.5
1715,1715,10908/7,10908,7,30.0,20,0.05,570.0,1,1,663.1
1716,1716,10908/52,10908,52,7.0,14,0.05,93.1,1,1,663.1
1717,1717,10909/7,10909,7,30.0,12,0.0,360.0,0,0,670.0
1718,1718,10909/16,10909,16,17.45,15,0.0,261.75,0,0,670.0
1719,1719,10909/41,10909,41,9.65,5,0.0,48.25,0,0,670.0
1720,1720,10910/19,10910,19,9.2,12,0.0,110.39999999999999,0,0,452.9
1721,1721,10910/49,10910,49,20.0,10,0.0,200.0,0,0,452.9
1722,1722,10910/61,10910,61,28.5,5,0.0,142.5,0,0,452.9
1723,1723,10911/1,10911,1,18.0,10,0.0,180.0,0,0,858.0
1724,1724,10911/17,10911,17,39.0,12,0.0,468.0,0,0,858.0
1725,1725,10911/67,10911,67,14.0,15,0.0,210.0,0,0,858.0
1726,1726,10912/11,10912,11,21.0,40,0.25,630.0,1,1,6200.55
1727,1727,10912/29,10912,29,123.79,60,0.25,5570.55,1,1,6200.55
1728,1728,10913/4,10913,4,22.0,30,0.25,495.0,1,1,768.75
1729,1729,10913/33,10913,33,2.5,40,0.25,75.0,1,1,768.75
1730,1730,10913/58,10913,58,13.25,15,0.0,198.75,0,1,768.75
1731,1731,10914/71,10914,71,21.5,25,0.0,537.5,0,0,537.5
1732,1732,10915/17,10915,17,39.0,10,0.0,390.0,0,0,539.5
1733,1733,10915/33,10915,33,2.5,30,0.0,75.0,0,0,539.5
1734,1734,10915/54,10915,54,7.45,10,0.0,74.5,0,0,539.5
1735,1735,10916/16,10916,16,17.45,6,0.0,104.69999999999999,0,0,686.7
1736,1736,10916/32,10916,32,32.0,6,0.0,192.0,0,0,686.7
1737,1737,10916/57,10916,57,19.5,20,0.0,390.0,0,0,686.7
1738,1738,10917/30,10917,30,25.89,1,0.0,25.89,0,0,365.89
1739,1739,10917/60,10917,60,34.0,10,0.0,340.0,0,0,365.89
1740,1740,10918/1,10918,1,18.0,60,0.25,810.0,1,1,1447.5
1741,1741,10918/60,10918,60,34.0,25,0.25,637.5,1,1,1447.5
1742,1742,10919/16,10919,16,17.45,24,0.0,418.79999999999995,0,0,1122.8
1743,1743,10919/25,10919,25,14.0,24,0.0,336.0,0,0,1122.8
1744,1744,10919/40,10919,40,18.4,20,0.0,368.0,0,0,1122.8
1745,1745,10920/50,10920,50,16.25,24,0.0,390.0,0,0,390.0
1746,1746,10921/35,10921,35,18.0,10,0.0,180.0,0,0,1936.0
1747,1747,10921/63,10921,63,43.9,40,0.0,1756.0,0,0,1936.0
1748,1748,10922/17,10922,17,39.0,15,0.0,585.0,0,0,742.5
1749,1749,10922/24,10922,24,4.5,35,0.0,157.5,0,0,742.5
1750,1750,10923/42,10923,42,14.0,10,0.2,112.00000000000001,1,1,748.8000000000001
1751,1751,10923/43,10923,43,46.0,10,0.2,368.00000000000006,1,1,748.8000000000001
1752,1752,10923/67,10923,67,14.0,24,0.2,268.8,1,1,748.8000000000001
1753,1753,10924/10,10924,10,31.0,20,0.1,558.0,1,1,1835.7
1754,1754,10924/28,10924,28,45.6,30,0.1,1231.2,1,1,1835.7
1755,1755,10924/75,10924,75,7.75,6,0.0,46.5,0,1,1835.7
1756,1756,10925/36,10925,36,19.0,25,0.15,403.74999999999994,1,1,475.15
1757,1757,10925/52,10925,52,7.0,12,0.15,71.4,1,1,475.15
1758,1758,10926/11,10926,11,21.0,2,0.0,42.0,0,0,514.4
1759,1759,10926/13,10926,13,6.0,10,0.0,60.0,0,0,514.4
1760,1760,10926/19,10926,19,9.2,7,0.0,64.39999999999999,0,0,514.4
1761,1761,10926/72,10926,72,34.8,10,0.0,348.0,0,0,514.4
1762,1762,10927/20,10927,20,81.0,5,0.0,405.0,0,0,800.0
1763,1763,10927/52,10927,52,7.0,5,0.0,35.0,0,0,800.0
1764,1764,10927/76,10927,76,18.0,20,0.0,360.0,0,0,800.0
1765,1765,10928/47,10928,47,9.5,5,0.0,47.5,0,0,137.5
1766,1766,10928/76,10928,76,18.0,5,0.0,90.0,0,0,137.5
1767,1767,10929/21,10929,21,10.0,60,0.0,600.0,0,0,1174.75
1768,1768,10929/75,10929,75,7.75,49,0.0,379.75,0,0,1174.75
1769,1769,10929/77,10929,77,13.0,15,0.0,195.0,0,0,1174.75
1770,1770,10930/21,10930,21,10.0,36,0.0,360.0,0,1,2255.5
1771,1771,10930/27,10930,27,43.9,25,0.0,1097.5,0,1,2255.5
1772,1772,10930/55,10930,55,24.0,25,0.2,480.00000000000006,1,1,2255.5
1773,1773,10930/58,10930,58,13.25,30,0.2,318.00000000000006,1,1,2255.5
1774,1774,10931/13,10931,13,6.0,42,0.15,214.2,1,1,799.2
1775,1775,10931/57,10931,57,19.5,30,0.0,585.0,0,1,799.2
1776,1776,10932/16,10932,16,17.45,30,0.1,471.15,1,1,1788.6299999999999
1777,1777,10932/62,10932,62,49.3,14,0.1,621.18,1,1,1788.6299999999999
1778,1778,10932/72,10932,72,34.8,16,0.0,556.8,0,1,1788.6299999999999
1779,1779,10932/75,10932,75,7.75,20,0.1,139.5,1,1,1788.6299999999999
1780,1780,10933/53,10933,53,32.8,2,0.0,65.6,0,0,920.6
1781,1781,10933/61,10933,61,28.5,30,0.0,855.0,0,0,920.6
1782,1782,10934/6,10934,6,25.0,20,0.0,500.0,0,0,500.0
1783,1783,10935/1,10935,1,18.0,21,0.0,378.0,0,1,619.5
1784,1784,10935/18,10935,18,62.5,4,0.25,187.5,1,1,619.5
1785,1785,10935/23,10935,23,9.0,8,0.25,54.0,1,1,619.5
1786,1786,10936/36,10936,36,19.0,30,0.2,456.00000000000006,1,1,456.00000000000006
1787,1787,10937/28,10937,28,45.6,8,0.0,364.8,0,0,644.8
1788,1788,10937/34,10937,34,14.0,20,0.0,280.0,0,0,644.8
