Id,OrderId,ProductId,UnitPrice,Quantity,Discount,price,OnSale,discounted_order,order_total
10871/6,10871,6,25.0,50,0.05,1187.5,1,1,1979.2299999999998
10871/16,10871,16,17.45,12,0.05,198.92999999999995,1,1,1979.2299999999998
10871/17,10871,17,39.0,16,0.05,592.8,1,1,1979.2299999999998
10872/55,10872,55,24.0,10,0.05,227.99999999999997,1,1,2058.46
10872/62,10872,62,49.3,20,0.05,936.6999999999998,1,1,2058.46
10872/64,10872,64,33.25,15,0.05,473.8125,1,1,2058.46
10872/65,10872,65,21.05,21,0.05,419.9475,1,1,2058.46
10873/21,10873,21,10.0,20,0.0,200.0,0,0,336.8
10873/28,10873,28,45.6,3,0.0,136.8,0,0,336.8
10874/10,10874,10,31.0,10,0.0,310.0,0,0,310.0
10875/19,10875,19,9.2,25,0.0,229.99999999999997,0,1,709.55
10875/47,10875,47,9.5,21,0.1,179.55,1,1,709.55
10875/49,10875,49,20.0,15,0.0,300.0,0,1,709.55
10876/46,10876,46,12.0,21,0.0,252.0,0,0,917.0
10876/64,10876,64,33.25,20,0.0,665.0,0,0,917.0
10877/16,10877,16,17.45,30,0.25,392.62499999999994,1,1,1955.125
10877/18,10877,18,62.5,25,0.0,1562.5,0,1,1955.125
10878/20,10878,20,81.0,20,0.05,1539.0,1,1,1539.0
10879/40,10879,40,18.4,12,0.0,220.79999999999998,0,0,611.3
10879/65,10879,65,21.05,10,0.0,210.5,0,0,611.3
10879/76,10879,76,18.0,10,0.0,180.0,0,0,611.3
10880/23,10880,23,9.0,30,0.2,216.0,1,1,1500.0
10880/61,10880,61,28.5,30,0.2,684.0,1,1,1500.0
10880/70,10880,70,15.0,50,0.2,600.0,1,1,1500.0
10881/73,10881,73,15.0,10,0.0,150.0,0,0,150.0
10882/42,10882,42,14.0,25,0.0,350.0,0,1,892.64
10882/49,10882,49,20.0,20,0.15,340.0,1,1,892.64
10882/54,10882,54,7.45,32,0.15,202.64,1,1,892.64
10883/24,10883,24,4.5,8,0.0,36.0,0,0,36.0
10884/21,10884,21,10.0,40,0.05,380.0,1,1,1378.07
10884/56,10884,56,38.0,21,0.05,758.1,1,1,1378.07
10884/65,10884,65,21.05,12,0.05,239.96999999999997,1,1,1378.07
10885/2,10885,2,19.0,20,0.0,380.0,0,0,1209.0
10885/24,10885,24,4.5,12,0.0,54.0,0,0,1209.0
10885/70,10885,70,15.0,30,0.0,450.0,0,0,1209.0
10885/77,10885,77,13.0,25,0.0,325.0,0,0,1209.0
10886/10,10886,10,31.0,70,0.0,2170.0,0,0,3127.5
10886/31,10886,31,12.5,35,0.0,437.5,0,0,3127.5
10886/77,10886,77,13.0,40,0.0,520.0,0,0,3127.5
10887/25,10887,25,14.0,5,0.0,70.0,0,0,70.0
10888/2,10888,2,19.0,20,0.0,380.0,0,0,605.0
10888/68,10888,68,12.5,18,0.0,225.0,0,0,605.0
10889/11,10889,11,21.0,40,0.0,840.0,0,0,11380.0
10889/38,10889,38,263.5,40,0.0,10540.0,0,0,11380.0
10890/17,10890,17,39.0,15,0.0,585.0,0,0,860.1
10890/34,10890,34,14.0,10,0.0,140.0,0,0,860.1
10890/41,10890,41,9.65,14,0.0,135.1,0,0,860.1
10891/30,10891,30,25.89,15,0.05,368.93249999999995,1,1,368.93249999999995
10892/59,10892,59,55.0,40,0.05,2090.0,1,1,2090.0
10893/8,10893,8,40.0,30,0.0,1200.0,0,0,5502.11
10893/24,10893,24,4.5,10,0.0,45.0,0,0,5502.11
10893/29,10893,29,123.79,24,0.0,2970.96,0,0,5502.11
10893/30,10893,30,25.89,35,0.0,906.15,0,0,5502.11
10893/36,10893,36,19.0,20,0.0,380.0,0,0,5502.11
10894/13,10894,13,6.0,28,0.05,159.59999999999997,1,1,2753.0999999999995
10894/69,10894,69,36.0,50,0.05,1709.9999999999998,1,1,2753.0999999999995
10894/75,10894,75,7.75,120,0.05,883.5,1,1,2753.0999999999995
10895/24,10895,24,4.5,110,0.0,495.0,0,0,6379.4
10895/39,10895,39,18.0,45,0.0,810.0,0,0,6379.4
10895/40,10895,40,18.4,91,0.0,1674.3999999999999,0,0,6379.4
10895/60,10895,60,34.0,100,0.0,3400.0,0,0,6379.4
10896/45,10896,45,9.5,15,0.0,142.5,0,0,750.5
10896/56,10896,56,38.0,16,0.0,608.0,0,0,750.5
10897/29,10897,29,123.79,80,0.0,9903.2,0,0,10835.240000000002
10897/30,10897,30,25.89,36,0.0,932.04,0,0,10835.240000000002
10898/13,10898,13,6.0,5,0.0,30.0,0,0,30.0
10899/39,10899,39,18.0,8,0.15,122.39999999999999,1,1,122.39999999999999
10900/70,10900,70,15.0,3,0.25,33.75,1,1,33.75
10901/41,10901,41,9.65,30,0.0,289.5,0,0,934.5
10901/71,10901,71,21.5,30,0.0,645.0,0,0,934.5
10902/55,10902,55,24.0,30,0.15,612.0,1,1,863.43
10902/62,10902,62,49.3,6,0.15,251.42999999999995,1,1,863.43
10903/13,10903,13,6.0,40,0.0,240.0,0,0,932.05
10903/65,10903,65,21.05,21,0.0,442.05,0,0,932.05
10903/68,10903,68,12.5,20,0.0,250.0,0,0,932.05
10904/58,10904,58,13.25,15,0.0,198.75,0,0,1924.25
10904/62,10904,62,49.3,35,0.0,1725.5,0,0,1924.25
10905/1,10905,1,18.0,20,0.05,341.99999999999994,1,1,341.99999999999994
10906/61,10906,61,28.5,15,0.0,427.5,0,0,427.5
10907/75,10907,75,7.75,14,0.0,108.5,0,0,108.5
10908/7,10908,7,30.0,20,0.05,570.0,1,1,663.1
10908/52,10908,52,7.0,14,0.05,93.1,1,1,663.1
10909/7,10909,7,30.0,12,0.0,360.0,0,0,670.0
10909/16,10909,16,17.45,15,0.0,261.75,0,0,670.0
10909/41,10909,41,9.65,5,0.0,48.25,0,0,670.0
10910/19,10910,19,9.2,12,0.0,110.39999999999999,0,0,452.9
10910/49,10910,49,20.0,10,0.0,200.0,0,0,452.9
10910/61,10910,61,28.5,5,0.0,142.5,0,0,452.9
10911/1,10911,1,18.0,10,0.0,180.0,0,0,858.0
10911/17,10911,17,39.0,12,0.0,468.0,0,0,858.0
10911/67,10911,67,14.0,15,0.0,210.0,0,0,858.0
10912/11,10912,11,21.0,40,0.25,630.0,1,1,6200.55
10912/29,10912,29,123.79,60,0.25,5570.55,1,1,6200.55
10913/4,10913,4,22.0,30,0.25,495.0,1,1,768.75
10913/33,10913,33,2.5,40,0.25,75.0,1,1,768.75
10913/58,10913,58,13.25,15,0.0,198.75,0,1,768.75
10914/71,10914,71,21.5,25,0.0,537.5,0,0,537.5
10915/17,10915,17,39.0,10,0.0,390.0,0,0,539.5
10915/33,10915,33,2.5,30,0.0,75.0,0,0,539.5
10915/54,10915,54,7.45,10,0.0,74.5,0,0,539.5
10916/16,10916,16,17.45,6,0.0,104.69999999999999,0,0,686.7
10916/32,10916,32,32.0,6,0.0,192.0,0,0,686.7
10916/57,10916,57,19.5,20,0.0,390.0,0,0,686.7
10917/30,10917,30,25.89,1,0.0,25.89,0,0,365.89
10917/60,10917,60,34.0,10,0.0,340.0,0,0,365.89
10918/1,10918,1,18.0,60,0.25,810.0,1,1,1447.5
10918/60,10918,60,34.0,25,0.25,637.5,1,1,1447.5
10919/16,10919,16,17.45,24,0.0,418.79999999999995,0,0,1122.8
10919/25,10919,25,14.0,24,0.0,336.0,0,0,1122.8
10919/40,10919,40,18.4,20,0.0,368.0,0,0,1122.8
10920/50,10920,50,16.25,24,0.0,390.0,0,0,390.0
10921/35,10921,35,18.0,10,0.0,180.0,0,0,1936.0
10921/63,10921,63,43.9,40,0.0,1756.0,0,0,1936.0
10922/17,10922,17,39.0,15,0.0,585.0,0,0,742.5
10922/24,10922,24,4.5,35,0.0,157.5,0,0,742.5
10923/42,10923,42,14.0,10,0.2,112.00000000000001,1,1,748.8000000000001
10923/43,10923,43,46.0,10,0.2,368.00000000000006,1,1,748.8000000000001
10923/67,10923,67,14.0,24,0.2,268.8,1,1,748.8000000000001
10924/10,10924,10,31.0,20,0.1,558.0,1,1,1835.7
10924/28,10924,28,45.6,30,0.1,1231.2,1,1,1835.7
10924/75,10924,75,7.75,6,0.0,46.5,0,1,1835.7
10925/36,10925,36,19.0,25,0.15,403.74999999999994,1,1,475.15
10925/52,10925,52,7.0,12,0.15,71.4,1,1,475.15
10926/11,10926,11,21.0,2,0.0,42.0,0,0,514.4
10926/13,10926,13,6.0,10,0.0,60.0,0,0,514.4
10926/19,10926,19,9.2,7,0.0,64.39999999999999,0,0,514.4
10926/72,10926,72,34.8,10,0.0,348.0,0,0,514.4
10927/20,10927,20,81.0,5,0.0,405.0,0,0,800.0
10927/52,10927,52,7.0,5,0.0,35.0,0,0,800.0
10927/76,10927,76,18.0,20,0.0,360.0,0,0,800.0
10928/47,10928,47,9.5,5,0.0,47.5,0,0,137.5
10928/76,10928,76,18.0,5,0.0,90.0,0,0,137.5
10929/21,10929,21,10.0,60,0.0,600.0,0,0,1174.75
10929/75,10929,75,7.75,49,0.0,379.75,0,0,1174.75
10929/77,10929,77,13.0,15,0.0,195.0,0,0,1174.75
10930/21,10930,21,10.0,36,0.0,360.0,0,1,2255.5
10930/27,10930,27,43.9,25,0.0,1097.5,0,1,2255.5
10930/55,10930,55,24.0,25,0.2,480.00000000000006,1,1,2255.5
10930/58,10930,58,13.25,30,0.2,318.00000000000006,1,1,2255.5
10931/13,10931,13,6.0,42,0.15,214.2,1,1,799.2
10931/57,10931,57,19.5,30,0.0,585.0,0,1,799.2
10932/16,10932,16,17.45,30,0.1,471.15,1,1,1788.6299999999999
10932/62,10932,62,49.3,14,0.1,621.18,1,1,1788.6299999999999
10932/72,10932,72,34.8,16,0.0,556.8,0,1,1788.6299999999999
10932/75,10932,75,7.75,20,0.1,139.5,1,1,1788.6299999999999
10933/53,10933,53,32.8,2,0.0,65.6,0,0,920.6
10933/61,10933,61,28.5,30,0.0,855.0,0,0,920.6
10934/6,10934,6,25.0,20,0.0,500.0,0,0,500.0
10935/1,10935,1,18.0,21,0.0,378.0,0,1,619.5
10935/18,10935,18,62.5,4,0.25,187.5,1,1,619.5
10935/23,10935,23,9.0,8,0.25,54.0,1,1,619.5
10936/36,10936,36,19.0,30,0.2,456.00000000000006,1,1,456.00000000000006
10937/28,10937,28,45.6,8,0.0,364.8,0,0,644.8
10937/34,10937,34,14.0,20,0.0,280.0,0,0,644.8
10938/13,10938,13,6.0,20,0.25,90.0,1,1,2731.875
10938/43,10938,43,46.0,24,0.25,828.0,1,1,2731.875
10938/60,10938,60,34.0,49,0.25,1249.5,1,1,2731.875
10938/71,10938,71,21.5,35,0.25,564.375,1,1,2731.875
10939/2,10939,2,19.0,10,0.15,161.5,1,1,637.5
10939/67,10939,67,14.0,40,0.15,476.0,1,1,637.5
10940/7,10940,7,30.0,8,0.0,240.0,0,0,360.0
10940/13,10940,13,6.0,20,0.0,120.0,0,0,360.0
10941/31,10941,31,12.5,44,0.25,412.5,1,1,4011.75
10941/62,10941,62,49.3,30,0.25,1109.2499999999998,1,1,4011.75
10941/68,10941,68,12.5,80,0.25,750.0,1,1,4011.75
10941/72,10941,72,34.8,50,0.0,1739.9999999999998,0,1,4011.75
10942/49,10942,49,20.0,28,0.0,560.0,0,0,560.0
10943/13,10943,13,6.0,15,0.0,90.0,0,0,711.0
10943/22,10943,22,21.0,21,0.0,441.0,0,0,711.0
10943/46,10943,46,12.0,15,0.0,180.0,0,0,711.0
10944/11,10944,11,21.0,5,0.25,78.75,1,1,1025.325
10944/44,10944,44,19.45,18,0.25,262.575,1,1,1025.325
10944/56,10944,56,38.0,18,0.0,684.0,0,1,1025.325
10945/13,10945,13,6.0,20,0.0,120.0,0,0,245.0
10945/31,10945,31,12.5,10,0.0,125.0,0,0,245.0
10946/10,10946,10,31.0,25,0.0,775.0,0,0,1407.5
10946/24,10946,24,4.5,25,0.0,112.5,0,0,1407.5
10946/77,10946,77,13.0,40,0.0,520.0,0,0,1407.5
10947/59,10947,59,55.0,4,0.0,220.0,0,0,220.0
10948/50,10948,50,16.25,9,0.0,146.25,0,0,2362.25
10948/51,10948,51,53.0,40,0.0,2120.0,0,0,2362.25
10948/55,10948,55,24.0,4,0.0,96.0,0,0,2362.25
10949/6,10949,6,25.0,12,0.0,300.0,0,0,4422.0
10949/10,10949,10,31.0,30,0.0,930.0,0,0,4422.0
10949/17,10949,17,39.0,6,0.0,234.0,0,0,4422.0
10949/62,10949,62,49.3,60,0.0,2958.0,0,0,4422.0
10950/4,10950,4,22.0,5,0.0,110.0,0,0,110.0
10951/33,10951,33,2.5,15,0.05,35.625,1,1,458.755
10951/41,10951,41,9.65,6,0.05,55.005,1,1,458.755
10951/75,10951,75,7.75,50,0.05,368.125,1,1,458.755
10952/6,10952,6,25.0,16,0.05,380.0,1,1,471.2
10952/28,10952,28,45.6,2,0.0,91.2,0,1,471.2
10953/20,10953,20,81.0,50,0.05,3847.5,1,1,4441.25
10953/31,10953,31,12.5,50,0.05,593.75,1,1,4441.25
10954/16,10954,16,17.45,28,0.15,415.31,1,1,1659.5349999999999
10954/31,10954,31,12.5,25,0.15,265.625,1,1,1659.5349999999999
10954/45,10954,45,9.5,30,0.0,285.0,0,1,1659.5349999999999
10954/60,10954,60,34.0,24,0.15,693.5999999999999,1,1,1659.5349999999999
10955/75,10955,75,7.75,12,0.2,74.4,1,1,74.4
10956/21,10956,21,10.0,12,0.0,120.0,0,0,677.0
10956/47,10956,47,9.5,14,0.0,133.0,0,0,677.0
10956/51,10956,51,53.0,8,0.0,424.0,0,0,677.0
10957/30,10957,30,25.89,30,0.0,776.7,0,0,1762.7
10957/35,10957,35,18.0,40,0.0,720.0,0,0,1762.7
10957/64,10957,64,33.25,8,0.0,266.0,0,0,1762.7
10958/5,10958,5,21.35,20,0.0,427.0,0,0,781.0
10958/7,10958,7,30.0,6,0.0,180.0,0,0,781.0
10958/72,10958,72,34.8,5,0.0,174.0,0,0,781.0
10959/75,10959,75,7.75,20,0.15,131.75,1,1,131.75
10960/24,10960,24,4.5,10,0.25,33.75,1,1,265.35
10960/41,10960,41,9.65,24,0.0,231.60000000000002,0,1,265.35
10961/52,10961,52,7.0,6,0.05,39.9,1,1,1119.9
10961/76,10961,76,18.0,60,0.0,1080.0,0,1,1119.9
10962/7,10962,7,30.0,45,0.0,1350.0,0,0,3584.0
10962/13,10962,13,6.0,77,0.0,462.0,0,0,3584.0
10962/53,10962,53,32.8,20,0.0,656.0,0,0,3584.0
10962/69,10962,69,36.0,9,0.0,324.0,0,0,3584.0
10962/76,10962,76,18.0,44,0.0,792.0,0,0,3584.0
10963/60,10963,60,34.0,2,0.15,57.8,1,1,57.8
10964/18,10964,18,62.5,6,0.0,375.0,0,0,2052.5
10964/38,10964,38,263.5,5,0.0,1317.5,0,0,2052.5
10964/69,10964,69,36.0,10,0.0,360.0,0,0,2052.5
10965/51,10965,51,53.0,16,0.0,848.0,0,0,848.0
10966/37,10966,37,26.0,8,0.0,208.0,0,1,1098.4599999999998
10966/56,10966,56,38.0,12,0.15,387.59999999999997,1,1,1098.4599999999998
10966/62,10966,62,49.3,12,0.15,502.8599999999999,1,1,1098.4599999999998
10967/19,10967,19,9.2,12,0.0,110.39999999999999,0,0,910.4
10967/49,10967,49,20.0,40,0.0,800.0,0,0,910.4
10968/12,10968,12,38.0,30,0.0,1140.0,0,0,1408.0
10968/24,10968,24,4.5,30,0.0,135.0,0,0,1408.0
10968/64,10968,64,33.25,4,0.0,133.0,0,0,1408.0
10969/46,10969,46,12.0,9,0.0,108.0,0,0,108.0
10970/52,10970,52,7.0,40,0.2,224.00000000000003,1,1,224.00000000000003
10971/29,10971,29,123.79,14,0.0,1733.0600000000002,0,0,1733.0600000000002
10972/17,10972,17,39.0,6,0.0,234.0,0,0,251.5
10972/33,10972,33,2.5,7,0.0,17.5,0,0,251.5
10973/26,10973,26,31.23,5,0.0,156.15,0,0,291.55
10973/41,10973,41,9.65,6,0.0,57.900000000000006,0,0,291.55
10973/75,10973,75,7.75,10,0.0,77.5,0,0,291.55
10974/63,10974,63,43.9,10,0.0,439.0,0,0,439.0
10975/8,10975,8,40.0,16,0.0,640.0,0,0,717.5
10975/75,10975,75,7.75,10,0.0,77.5,0,0,717.5
10976/28,10976,28,45.6,20,0.0,912.0,0,0,912.0
10977/39,10977,39,18.0,30,0.0,540.0,0,0,2233.0
10977/47,10977,47,9.5,30,0.0,285.0,0,0,2233.0
10977/51,10977,51,53.0,10,0.0,530.0,0,0,2233.0
10977/63,10977,63,43.9,20,0.0,878.0,0,0,2233.0
10978/8,10978,8,40.0,20,0.15,680.0,1,1,1303.195
10978/21,10978,21,10.0,40,0.15,340.0,1,1,1303.195
10978/40,10978,40,18.4,10,0.0,184.0,0,1,1303.195
10978/44,10978,44,19.45,6,0.15,99.195,1,1,1303.195
10979/7,10979,7,30.0,18,0.0,540.0,0,0,4813.5
10979/12,10979,12,38.0,20,0.0,760.0,0,0,4813.5
10979/24,10979,24,4.5,80,0.0,360.0,0,0,4813.5
10979/27,10979,27,43.9,30,0.0,1317.0,0,0,4813.5
10979/31,10979,31,12.5,24,0.0,300.0,0,0,4813.5
10979/63,10979,63,43.9,35,0.0,1536.5,0,0,4813.5
10980/75,10980,75,7.75,40,0.2,248.0,1,1,248.0
10981/38,10981,38,263.5,60,0.0,15810.0,0,0,15810.0
10982/7,10982,7,30.0,20,0.0,600.0,0,0,1014.0
10982/43,10982,43,46.0,9,0.0,414.0,0,0,1014.0
10983/13,10983,13,6.0,84,0.15,428.4,1,1,720.9
10983/57,10983,57,19.5,15,0.0,292.5,0,1,720.9
10984/16,10984,16,17.45,55,0.0,959.75,0,0,1809.75
10984/24,10984,24,4.5,20,0.0,90.0,0,0,1809.75
10984/36,10984,36,19.0,40,0.0,760.0,0,0,1809.75
10985/16,10985,16,17.45,36,0.1,565.38,1,1,2023.38
10985/18,10985,18,62.5,8,0.1,450.0,1,1,2023.38
10985/32,10985,32,32.0,35,0.1,1008.0,1,1,2023.38
10986/11,10986,11,21.0,30,0.0,630.0,0,0,2220.0
10986/20,10986,20,81.0,15,0.0,1215.0,0,0,2220.0
10986/76,10986,76,18.0,10,0.0,180.0,0,0,2220.0
10986/77,10986,77,13.0,15,0.0,195.0,0,0,2220.0
10987/7,10987,7,30.0,60,0.0,1800.0,0,0,2772.0
10987/43,10987,43,46.0,6,0.0,276.0,0,0,2772.0
10987/72,10987,72,34.8,20,0.0,696.0,0,0,2772.0
10988/7,10988,7,30.0,60,0.0,1800.0,0,1,3574.8
10988/62,10988,62,49.3,40,0.1,1774.8,1,1,3574.8
10989/6,10989,6,25.0,40,0.0,1000.0,0,0,1353.6
10989/11,10989,11,21.0,15,0.0,315.0,0,0,1353.6
10989/41,10989,41,9.65,4,0.0,38.6,0,0,1353.6
10990/21,10990,21,10.0,65,0.0,650.0,0,1,4288.85
10990/34,10990,34,14.0,60,0.15,714.0,1,1,4288.85
10990/55,10990,55,24.0,65,0.15,1326.0,1,1,4288.85
10990/61,10990,61,28.5,66,0.15,1598.85,1,1,4288.85
10991/2,10991,2,19.0,50,0.2,760.0,1,1,2296.0
10991/70,10991,70,15.0,20,0.2,240.0,1,1,2296.0
10991/76,10991,76,18.0,90,0.2,1296.0,1,1,2296.0
10992/72,10992,72,34.8,2,0.0,69.6,0,0,69.6
10993/29,10993,29,123.79,50,0.25,4642.125,1,1,4895.4375
10993/41,10993,41,9.65,35,0.25,253.31250000000003,1,1,4895.4375
10994/59,10994,59,55.0,18,0.05,940.5,1,1,940.5
10995/51,10995,51,53.0,20,0.0,1060.0,0,0,1196.0
10995/60,10995,60,34.0,4,0.0,136.0,0,0,1196.0
10996/42,10996,42,14.0,40,0.0,560.0,0,0,560.0
10997/32,10997,32,32.0,50,0.0,1600.0,0,1,1885.0
10997/46,10997,46,12.0,20,0.25,180.0,1,1,1885.0
10997/52,10997,52,7.0,20,0.25,105.0,1,1,1885.0
10998/24,10998,24,4.5,12,0.0,54.0,0,0,686.0
10998/61,10998,61,28.5,7,0.0,199.5,0,0,686.0
10998/74,10998,74,10.0,20,0.0,200.0,0,0,686.0
10998/75,10998,75,7.75,30,0.0,232.5,0,0,686.0
10999/41,10999,41,9.65,20,0.05,183.35000000000002,1,1,1197.9499999999998
10999/51,10999,51,53.0,15,0.05,755.2499999999999,1,1,1197.9499999999998
10999/77,10999,77,13.0,21,0.05,259.34999999999997,1,1,1197.9499999999998
11000/4,11000,4,22.0,25,0.25,412.5,1,1,903.75
11000/24,11000,24,4.5,30,0.25,101.25,1,1,903.75
11000/77,11000,77,13.0,30,0.0,390.0,0,1,903.75
11001/7,11001,7,30.0,60,0.0,1800.0,0,0,2769.0
11001/22,11001,22,21.0,25,0.0,525.0,0,0,2769.0
11001/46,11001,46,12.0,25,0.0,300.0,0,0,2769.0
11001/55,11001,55,24.0,6,0.0,144.0,0,0,2769.0
11002/13,11002,13,6.0,56,0.0,336.0,0,1,1811.1
11002/35,11002,35,18.0,15,0.15,229.49999999999997,1,1,1811.1
11002/42,11002,42,14.0,24,0.15,285.6,1,1,1811.1
11002/55,11002,55,24.0,40,0.0,960.0,0,1,1811.1
11003/1,11003,1,18.0,4,0.0,72.0,0,0,326.0
11003/40,11003,40,18.4,10,0.0,184.0,0,0,326.0
11003/52,11003,52,7.0,10,0.0,70.0,0,0,326.0
11004/26,11004,26,31.23,6,0.0,187.38,0,0,295.38
11004/76,11004,76,18.0,6,0.0,108.0,0,0,295.38
11005/1,11005,1,18.0,2,0.0,36.0,0,0,586.0
11005/59,11005,59,55.0,10,0.0,550.0,0,0,586.0
11006/1,11006,1,18.0,8,0.0,144.0,0,1,329.685
11006/29,11006,29,123.79,2,0.25,185.685,1,1,329.685
11007/8,11007,8,40.0,30,0.0,1200.0,0,0,2633.9
11007/29,11007,29,123.79,10,0.0,1237.9,0,0,2633.9
11007/42,11007,42,14.0,14,0.0,196.0,0,0,2633.9
11008/28,11008,28,45.6,70,0.05,3032.4,1,1,4680.9
11008/34,11008,34,14.0,90,0.05,1197.0,1,1,4680.9
11008/71,11008,71,21.5,21,0.0,451.5,0,1,4680.9
11009/24,11009,24,4.5,12,0.0,54.0,0,1,616.5
11009/36,11009,36,19.0,18,0.25,256.5,1,1,616.5
11009/60,11009,60,34.0,9,0.0,306.0,0,1,616.5
11010/7,11010,7,30.0,20,0.0,600.0,0,0,645.0
11010/24,11010,24,4.5,10,0.0,45.0,0,0,645.0
11011/58,11011,58,13.25,40,0.05,503.49999999999994,1,1,933.5
11011/71,11011,71,21.5,20,0.0,430.0,0,1,933.5
11012/19,11012,19,9.2,50,0.05,436.99999999999994,1,1,2825.3
11012/60,11012,60,34.0,36,0.05,1162.8,1,1,2825.3
11012/71,11012,71,21.5,60,0.05,1225.5,1,1,2825.3
11013/23,11013,23,9.0,10,0.0,90.0,0,0,361.0
11013/42,11013,42,14.0,4,0.0,56.0,0,0,361.0
11013/45,11013,45,9.5,20,0.0,190.0,0,0,361.0
11013/68,11013,68,12.5,2,0.0,25.0,0,0,361.0
11014/41,11014,41,9.65,28,0.1,243.18,1,1,243.18
11015/30,11015,30,25.89,15,0.0,388.35,0,0,622.35
11015/77,11015,77,13.0,18,0.0,234.0,0,0,622.35
11016/31,11016,31,12.5,15,0.0,187.5,0,0,491.5
11016/36,11016,36,19.0,16,0.0,304.0,0,0,491.5
11017/3,11017,3,10.0,25,0.0,250.0,0,0,6750.0
11017/59,11017,59,55.0,110,0.0,6050.0,0,0,6750.0
11017/70,11017,70,15.0,30,0.0,450.0,0,0,6750.0
11018/12,11018,12,38.0,20,0.0,760.0,0,0,1575.0
11018/18,11018,18,62.5,10,0.0,625.0,0,0,1575.0
11018/56,11018,56,38.0,5,0.0,190.0,0,0,1575.0
11019/46,11019,46,12.0,3,0.0,36.0,0,0,76.0
11019/49,11019,49,20.0,2,0.0,40.0,0,0,76.0
11020/10,11020,10,31.0,24,0.15,632.4,1,1,632.4
11021/2,11021,2,19.0,11,0.25,156.75,1,1,6306.24
11021/20,11021,20,81.0,15,0.0,1215.0,0,1,6306.24
11021/26,11021,26,31.23,63,0.0,1967.49,0,1,6306.24
11021/51,11021,51,53.0,44,0.25,1749.0,1,1,6306.24
11021/72,11021,72,34.8,35,0.0,1218.0,0,1,6306.24
11022/19,11022,19,9.2,35,0.0,322.0,0,0,1402.0
11022/69,11022,69,36.0,30,0.0,1080.0,0,0,1402.0
11023/7,11023,7,30.0,4,0.0,120.0,0,0,1500.0
11023/43,11023,43,46.0,30,0.0,1380.0,0,0,1500.0
11024/26,11024,26,31.23,12,0.0,374.76,0,0,1966.81
11024/33,11024,33,2.5,30,0.0,75.0,0,0,1966.81
11024/65,11024,65,21.05,21,0.0,442.05,0,0,1966.81
11024/71,11024,71,21.5,50,0.0,1075.0,0,0,1966.81
11025/1,11025,1,18.0,10,0.1,162.0,1,1,270.0
11025/13,11025,13,6.0,20,0.1,108.0,1,1,270.0
11026/18,11026,18,62.5,8,0.0,500.0,0,0,1030.0
11026/51,11026,51,53.0,10,0.0,530.0,0,0,1030.0
11027/24,11027,24,4.5,30,0.25,101.25,1,1,877.7249999999999
11027/62,11027,62,49.3,21,0.25,776.4749999999999,1,1,877.7249999999999
11028/55,11028,55,24.0,35,0.0,840.0,0,0,2160.0
11028/59,11028,59,55.0,24,0.0,1320.0,0,0,2160.0
11029/56,11029,56,38.0,20,0.0,760.0,0,0,1286.8
11029/63,11029,63,43.9,12,0.0,526.8,0,0,1286.8
11030/2,11030,2,19.0,100,0.25,1425.0,1,1,12615.05
11030/5,11030,5,21.35,70,0.0,1494.5,0,1,12615.05
11030/29,11030,29,123.79,60,0.25,5570.55,1,1,12615.05
11030/59,11030,59,55.0,100,0.25,4125.0,1,1,12615.05
11031/1,11031,1,18.0,45,0.0,810.0,0,0,2393.5
11031/13,11031,13,6.0,80,0.0,480.0,0,0,2393.5
11031/24,11031,24,4.5,21,0.0,94.5,0,0,2393.5
11031/64,11031,64,33.25,20,0.0,665.0,0,0,2393.5
11031/71,11031,71,21.5,16,0.0,344.0,0,0,2393.5
11032/36,11032,36,19.0,35,0.0,665.0,0,0,8902.5
11032/38,11032,38,263.5,25,0.0,6587.5,0,0,8902.5
11032/59,11032,59,55.0,30,0.0,1650.0,0,0,8902.5
11033/53,11033,53,32.8,70,0.1,2066.4,1,1,3232.8
11033/69,11033,69,36.0,36,0.1,1166.3999999999999,1,1,3232.8
11034/21,11034,21,10.0,15,0.1,135.0,1,1,539.4
11034/44,11034,44,19.45,12,0.0,233.39999999999998,0,1,539.4
11034/61,11034,61,28.5,6,0.0,171.0,0,1,539.4
11035/1,11035,1,18.0,10,0.0,180.0,0,0,1754.5
11035/35,11035,35,18.0,60,0.0,1080.0,0,0,1754.5
11035/42,11035,42,14.0,30,0.0,420.0,0,0,1754.5
11035/54,11035,54,7.45,10,0.0,74.5,0,0,1754.5
11036/13,11036,13,6.0,7,0.0,42.0,0,0,1692.0
11036/59,11036,59,55.0,30,0.0,1650.0,0,0,1692.0
11037/70,11037,70,15.0,4,0.0,60.0,0,0,60.0
11038/40,11038,40,18.4,5,0.2,73.6,1,1,732.6
11038/52,11038,52,7.0,2,0.0,14.0,0,1,732.6
11038/71,11038,71,21.5,30,0.0,645.0,0,1,732.6
11039/28,11039,28,45.6,20,0.0,912.0,0,0,3090.0
11039/35,11039,35,18.0,24,0.0,432.0,0,0,3090.0
11039/49,11039,49,20.0,60,0.0,1200.0,0,0,3090.0
11039/57,11039,57,19.5,28,0.0,546.0,0,0,3090.0
11040/21,11040,21,10.0,20,0.0,200.0,0,0,200.0
11041/2,11041,2,19.0,30,0.2,456.00000000000006,1,1,1773.0
11041/63,11041,63,43.9,30,0.0,1317.0,0,1,1773.0
